,sentence,pos,language,switch
558,with these two people ?,prep det:dem det:num n ?,ENG ENG ENG ENG,0
559,see the things are not in order .,v det:art n cop neg prep n .,ENG ENG ENG ENG ENG ENG ENG,0
560,so we can just tell from the photo where each one is .,co pro:sub mod adv v prep det:art n pro:rel qn pro:indef cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
561,so ...,co +...,ENG,0
562,okay .,co .,ENG,0
563,let's let's just try this .,v v adv v det:dem .,ENG ENG ENG ENG ENG,0
564,put the map upside down .,v det:art n adv adv .,ENG ENG ENG ENG ENG,0
565,.,None,,0
566,if you don't mind actually this might be easier for you or for me .,conj pro:per mod v adv det:dem mod cop adj prep pro:per coord prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
567,I'm just gonna ...,pro:sub adv part +...,ENG ENG ENG,0
568,I'm just gonna put these close to each other kind of like if I'm putting a map on paper .,pro:sub adv part v pro:dem adj prep qn qn n prep co conj pro:sub part det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
569,this one's closer .,det:dem adj n .,ENG ENG ENG,0
570,yeah let's just number one set .,co v adj n det:num v .,ENG ENG ENG ENG ENG ENG,0
571,and then we'll just mimic the other side .,coord adv:tem pro:sub adv v det:art qn n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
572,yeah yeah .,co co .,ENG ENG,0
573,that's what we're gonna do .,pro:dem pro:int pro:sub part v .,ENG ENG ENG ENG ENG,0
574,but anyways that picture that you took like ah that brings me up to like that one day that I went to go to .,conj adv adv n comp pro:per v co co pro:rel v pro:obj adv prep co adv det:num n pro:rel pro:sub v inf v prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
575,and and I remember this long lost like Spanish term you know which was which was vacilar .,coord coord pro:sub v det:dem adj v conj n:prop n pro:per v pro:rel cop pro:rel cop L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
576,vacilarte ?,inf ?,ENG,0
577,have you ever heard that ?,aux pro:per adv v comp ?,ENG ENG ENG ENG ENG,0
578,vacilar ?,inf ?,ENG,0
579,I've never heard of vacilarte .,pro:sub adv part prep L2 .,ENG ENG ENG ENG ESP,1
580,vacilar vacilar .,inf inf .,ENG ENG,0
581,vacilar ?,inf ?,ENG,0
582,yeah vacilar a alguien .,co L2 L2 L2 .,ENG ESP ESP ESP,1
583,no .,co .,ENG,0
584,oh man like that is like such an awesome word .,co n prep pro:dem cop co qn det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
585,because the thing about vacilar is that it means to take in visually .,conj det:art n prep L2 cop comp pro:per n:pt inf v prep adv .,ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
586,okay ?,co ?,ENG,0
587,it also means to have fun .,pro:per adv n:pt inf v n .,ENG ENG ENG ENG ENG ENG,0
588,so it could just mean like it's like being merry you know or having fun having a good time like living it up .,co pro:per mod adv adj conj pro:per co n adj pro:per v coord part adj part det:art adj n prep part pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
589,you know ?,pro:per v ?,ENG ENG,0
590,that's funny I always confused being merry with being married .,pro:dem adj pro:sub adv v part adj prep n part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
591,sorry what did you say ?,co pro:int mod pro:per v ?,ENG ENG ENG ENG ENG,0
592,no no no being merry .,co co co part adj .,ENG ENG ENG ENG ENG,0
593,what ?,pro:int ?,ENG,0
594,so unlike you .,adv prep pro:per .,ENG ENG ENG,0
595,.,None,,0
596,but ah so the whole idea was that but like vacilarse it has this extra component built into the word of of processing .,conj co conj det:art adj n cop pro:dem conj prep L2 pro:per aux det:dem adj n v prep det:art n prep prep n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
597,it's not just visually .,pro:per neg adv adv .,ENG ENG ENG ENG,0
598,it's not it's because you see you can't directly translate it into checking it out to checking out like I checked out that girl .,pro:per neg pro:per conj pro:per v pro:per mod adv v pro:per prep part pro:per adv prep n:gerund adv conj pro:sub v adv comp n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
599,you can't say like I checked her .,pro:per mod v conj pro:sub v pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
600,it's not quite the same .,pro:per neg adv det:art adj .,ENG ENG ENG ENG ENG,0
601,there's an aspectual component .,pro:exist det:art adj n .,ENG ENG ENG ENG,0
602,aspectual means like it's more complex .,adj n:pt conj pro:per qn n .,ENG ENG ENG ENG ENG ENG,0
603,so it's not just I went to the store it's like I have gone to the store .,adv pro:per neg adv pro:sub v prep det:art n pro:per conj pro:sub v part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
604,so you have the complexity of perfective tense .,co pro:per v det:art n prep n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
605,yeah so vacilar is like I am checking her out .,co adv L2 aux co pro:sub aux part pro:obj adv .,ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG,1
606,and I am in the process of checking her out .,coord pro:sub aux prep det:art n prep part pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
607,so I am taking her in .,co pro:sub aux part det:poss adv .,ENG ENG ENG ENG ENG ENG,0
608,it's like I am I am drinking her sight visually .,pro:per conj pro:sub cop pro:sub aux part det:poss n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
609,I am drinking the sight of her .,pro:sub aux part det:art n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
610,wow .,co .,ENG,0
611,vacilar ?,inf ?,ENG,0
612,vacilar yeah .,L2 co .,ESP ENG,1
613,how would you use that ?,pro:int mod pro:per v pro:dem ?,ENG ENG ENG ENG ENG,0
614,la estoy vacilando ?,pro:obj aux ger ?,ENG ENG ENG,0
615,.,None,,0
616,o o me gusta vacilarte .,coord coord pro:obj v inf .,ENG ENG ENG ENG ENG,0
617,me gusta vacilarte .,pro:obj v inf .,ENG ENG ENG,0
618,I mean that's really direct you know .,pro:sub v comp adv v pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
619,that's ah ...,pro:dem co +...,ENG ENG,0
620,you know it's like ...,pro:per v pro:per conj +...,ENG ENG ENG ENG,0
621,that's ...,pro:dem +...,ENG,0
622,yeah o vacilo vacila esta niña like that .,co coord v v det:dem n L2 L2 .,ENG ENG ENG ENG ENG ENG ESP ESP,1
623,it's like ...,pro:per conj +...,ENG ENG,0
624,but it's just like I took her in .,conj pro:per adj co pro:sub v det:poss adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
625,I didn't just check her out .,pro:sub mod adj v pro:obj adv .,ENG ENG ENG ENG ENG ENG,0
626,it's a renewing process of checking out .,pro:per det:art n:gerund n prep n:gerund adv .,ENG ENG ENG ENG ENG ENG ENG,0
627,it's like checking out for an extended period of time .,pro:per co part adv prep det:art part n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
628,taking it all in .,part pro:per adv adv .,ENG ENG ENG ENG,0
629,you know I can't imagine that that has the same effect in English .,pro:per v pro:sub mod v adv pro:rel v det:art adj n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
630,I mean ...,pro:sub v +...,ENG ENG,0
631,no no it doesn't .,co co pro:per mod .,ENG ENG ENG ENG,0
632,estoy vacilando .,aux ger .,ENG ENG,0
633,that's one thing .,pro:dem pro:indef n .,ENG ENG ENG,0
634,yeah .,co .,ENG,0
635,I'm inspecting you .,pro:sub part pro:per .,ENG ENG ENG,0
636,yeah there's no ...,co pro:exist co +...,ENG ENG ENG,0
637,that wow ...,comp co +...,ENG ENG,0
638,so there isn't that that authoritative ...,co pro:exist cop pro:dem adv adj +...,ENG ENG ENG ENG ENG ENG,0
639,no no no like it's very fluid you know .,co co co conj pro:per adv adj pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
640,.,None,,0
641,very like just take it in you know .,adv co adv v pro:per prep pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
642,it's like opening up the lens you know like to you know the slowest shutter speed .,pro:per co part prep det:art n pro:per v co prep pro:per v det:art adj n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
643,just letting the entire image you know like ...,adv part det:art adj n pro:per v prep +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
644,.,None,,0
645,materialize you know just .,v pro:per v adv .,ENG ENG ENG ENG,0
646,it's ...,pro:per +...,ENG,0
647,la estoy vacilando .,pro:obj aux ger .,ENG ENG ENG,0
648,.,None,,0
649,yeah .,co .,ENG,0
650,it's a serious word .,pro:per det:art adj n .,ENG ENG ENG ENG,0
651,that's new in my vocabulary .,pro:dem adj prep det:poss n .,ENG ENG ENG ENG ENG,0
652,that sticks .,pro:rel v .,ENG ENG,0
653,I mean like like I'm obsessed with it .,pro:sub v prep conj pro:sub part prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG,0
654,I'm just like like there's no equivalent .,pro:sub adv prep conj pro:exist qn n .,ENG ENG ENG ENG ENG ENG ENG,0
655,.,None,,0
656,I mean you have to say I'm scanning you .,pro:sub v pro:per v inf v pro:sub part pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
657,checking you out I'm taking you in .,part pro:per adv pro:sub part pro:per adv .,ENG ENG ENG ENG ENG ENG ENG,0
658,taking the sight of you in .,part det:art n prep pro:per adv .,ENG ENG ENG ENG ENG ENG,0
659,you know I am comparing you to like the you know the schema that I have in my head .,pro:per v pro:sub aux part pro:per prep prep det:art pro:per v det:art n pro:rel pro:sub v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
660,all these things are contained within that one word .,qn det:dem n aux part prep det:dem qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
661,ahí .,adv .,ENG,0
662,what brought this up at ?,pro:int v det:dem adv prep ?,ENG ENG ENG ENG ENG,0
663,no no no like I'm driving on down the street .,co co co conj pro:sub part adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
664,and I see this woman you know .,coord pro:sub v det:dem n pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
665,it's like then I just like turned .,pro:per conj adv:tem pro:sub adv co v .,ENG ENG ENG ENG ENG ENG ENG,0
666,it's like this word just a word you know it's for this you know for like the type of //.,pro:per co det:dem n adv det:art n pro:per v pro:per prep det:dem pro:per v prep co det:art n prep +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
667,because like we checked her out on the way there and on the way back like .,conj conj pro:sub v pro:obj adv prep det:art n adv coord prep det:art n adv prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
668,because we had to use the U_turn .,conj pro:sub v inf v det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
669,.,None,,0
670,I mean I got the full view just the full view .,pro:sub v pro:sub v det:art adj n adv det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
671,it's like ...,pro:per conj +...,ENG ENG,0
672,it's like I've taken this woman in .,pro:per conj pro:sub part det:dem n adv .,ENG ENG ENG ENG ENG ENG ENG,0
673,my god .,det:poss n .,ENG ENG,0
674,like like I understand .,co conj pro:sub v .,ENG ENG ENG ENG,0
675,you know like various aspects of her personality you know like you know visually visually .,pro:per v prep adj n prep det:poss n pro:per v prep pro:per v adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
676,purely visually /.,adv adv +/.,ENG ENG,0
677,of her visual personality .,prep det:poss adj n .,ENG ENG ENG ENG,0
678,that's the best euphemism I've ever heard .,pro:dem det:art adj n pro:sub adv part .,ENG ENG ENG ENG ENG ENG ENG,0
679,visual persona I'd say visual persona .,adj n pro:sub v adj n .,ENG ENG ENG ENG ENG ENG,0
680,like ...,prep +...,ENG,0
681,.,None,,0
682,I mean there's a difference in persona and personality .,pro:sub v pro:exist det:art n prep n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
683,.,None,,0
684,and then like you can turn it right around and make it an activity .,coord adv:tem conj pro:per mod v pro:per adj adv coord v pro:per det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
685,you know like hay que vacilar like .,pro:per v prep L2 L2 L2 prep .,ENG ENG ENG ESP ESP ESP ENG,1
686,hay que vacilar .,v pro:rel inf .,ENG ENG ENG,0
687,yeah the verb .,co det:art n .,ENG ENG ENG,0
688,which means like in a general sense you know life has to be enjoyed .,pro:rel v prep prep det:art n n pro:per v n aux inf aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
689,you know like take in life .,pro:per v prep v prep n .,ENG ENG ENG ENG ENG ENG,0
690,you know take in a joyous activity you know .,pro:per v v prep det:art adj n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
691,so ...,co +...,ENG,0
692,isn't it funny how that word mixes disfrutar and examinar .,cop pro:per adj pro:int pro:dem n v L2 coord L2 .,ENG ENG ENG ENG ENG ENG ENG ESP ENG ESP,1
693,disfrutar y qué ?,inf coord pro:int ?,ENG ENG ENG,0
694,disfrutar examinar .,inf inf .,ENG ENG,0
695,examinar yeah .,L2 co .,ESP ENG,1
696,.,None,,0
697,interesting .,adj .,ENG,0
698,I wonder if there's some //.,pro:sub v comp pro:exist qn +//.,ENG ENG ENG ENG ENG,0
699,I mean you would know this better than I would if there's something in history something that happened that somehow brought those two words together if it was fun to inspect .,pro:sub v pro:per mod v det:dem adv prep pro:sub mod comp pro:exist pro:indef prep n pro:indef pro:rel v comp adv part det:dem det:num n adv conj pro:per cop adj inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
700,when was it fun to check out .,conj cop pro:per n inf v adv .,ENG ENG ENG ENG ENG ENG ENG,0
701,just had natural curiosity you know .,adv v adj n pro:per v .,ENG ENG ENG ENG ENG ENG,0
702,so it's of curiosity .,adv pro:per prep n .,ENG ENG ENG ENG,0
703,yeah .,co .,ENG,0
704,Americans have no curiosity .,n:prop v qn n .,ENG ENG ENG ENG,0
705,the thing is again if I do find myself victim to or subject to that clinical approach to vision .,det:art n cop adv conj pro:sub v v pro:refl n prep coord adj inf adv adj n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
706,what do you mean ?,pro:int mod pro:per adj ?,ENG ENG ENG ENG,0
707,you know vision my visual filter is a clinical mechanism .,pro:per v n det:poss adj n cop det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
708,it's an inspection mechanism .,pro:per det:art n n .,ENG ENG ENG ENG,0
709,and you lose some of that pleasure .,coord pro:per v pro:indef prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG,0
710,you know like there's pleasure in sight .,pro:per v conj pro:exist n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
711,you know like I look at a mountain side and like there's no pleasure .,pro:per v conj pro:sub v prep det:art n n coord co pro:exist qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
712,you know it's like a shape .,pro:per v pro:per conj det:art n .,ENG ENG ENG ENG ENG ENG,0
713,you know it's shapes .,pro:per v pro:per n .,ENG ENG ENG ENG,0
714,and the only thing I'm trying to do is figure out how it all works together .,coord det:art qn n pro:sub part inf v cop v adv pro:int pro:per adv n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
715,what ?,pro:int ?,ENG,0
716,why ?,pro:rel ?,ENG,0
717,I don't get .,pro:sub mod v .,ENG ENG ENG,0
718,I don't get that hit you know .,pro:sub mod v comp v pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
719,but like remembering that word and remembering and like I think like that doesn't happen to me with women at least .,conj v part det:dem n coord part coord co pro:sub v prep pro:dem mod v prep pro:obj prep n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
720,you know like certain things certain things like really catch my eye you know .,pro:per v prep adj n adj n prep adv v det:poss n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
721,you need to take a photography class with a pretentious professor .,pro:per v inf v det:art n n prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
722,.,None,,0
723,you need to take a photography class .,pro:per v inf v det:art n n .,ENG ENG ENG ENG ENG ENG ENG,0
724,it makes you see things differently .,pro:per v pro:per v n adv .,ENG ENG ENG ENG ENG ENG,0
725,make you see your shapes differently .,v pro:per v det:poss n adv .,ENG ENG ENG ENG ENG ENG,0
726,if you take the right professor this guy Ted Mackenzie .,conj pro:per v det:art adj n det:dem n n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
727,not that you would ever take his class .,neg pro:rel pro:per mod adv v det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
728,but if you audit it or .,conj conj pro:per v pro:per coord .,ENG ENG ENG ENG ENG ENG,0
729,yeah Valerie's told me about him like .,co n:prop part pro:obj prep pro:obj prep .,ENG ENG ENG ENG ENG ENG ENG,0
730,she was friends with him .,pro:sub cop n prep pro:obj .,ENG ENG ENG ENG ENG,0
731,Valerie ?,n:prop ?,ENG,0
732,ex girlfriend .,adj n .,ENG ENG,0
733,you met her .,pro:per v pro:obj .,ENG ENG ENG,0
734,I met her ?,pro:sub v pro:obj ?,ENG ENG ENG,0
735,I think like .,pro:sub v prep .,ENG ENG ENG,0
736,yes .,co .,ENG,0
737,couple of times yeah couple of times at least couple of times yeah .,n prep n co n prep n prep n n prep n co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
738,yes .,co .,ENG,0
739,stuff like that yeah .,n co adv co .,ENG ENG ENG ENG,0
740,yes I remember .,co pro:sub v .,ENG ENG ENG,0
741,she brought the //.,pro:sub v det:art +//.,ENG ENG ENG,0
742,actually I said the same thing .,adv pro:sub v det:art adj n .,ENG ENG ENG ENG ENG ENG,0
743,you brought it up the same way .,pro:per v pro:per prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
744,"you're like ""/.","pro:per prep +""/.",ENG ENG,0
745,you met her .,pro:per v pro:obj .,ENG ENG ENG,0
746,.,None,,0
747,.,None,,0
748,many times .,qn n .,ENG ENG,0
749,well let's see .,co v v .,ENG ENG ENG,0
750,help me out here .,v pro:obj prep n .,ENG ENG ENG ENG,0
751,this is thing .,pro:dem cop n .,ENG ENG ENG,0
752,this is three right ?,pro:dem cop det:num co ?,ENG ENG ENG ENG,0
753,I'm looking at it upside down .,pro:sub part prep pro:per adv adv .,ENG ENG ENG ENG ENG ENG,0
754,the three .,det:art det:num .,ENG ENG,0
755,this is close enough to be three .,pro:dem cop adj adv inf cop det:num .,ENG ENG ENG ENG ENG ENG ENG,0
756,this would have to be four .,pro:dem mod v inf cop det:num .,ENG ENG ENG ENG ENG ENG,0
757,this would have to be four as well .,pro:dem mod v inf cop det:num adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
758,this is kind of the general area .,pro:dem cop adj prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
759,okay this is definitely a three .,co pro:dem cop adv det:art det:num .,ENG ENG ENG ENG ENG ENG,0
760,okay .,co .,ENG,0
761,you know how to say hairline in Spanish ?,pro:per v pro:int inf v n prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
762,I forgot .,pro:sub v .,ENG ENG,0
763,mhm .,co .,ENG,0
764,hold on .,n adv .,ENG ENG,0
765,trying to think .,part inf v .,ENG ENG ENG,0
766,"trying to remember like my dad shouting at my mom when I was like six years old ""/.","part inf v prep det:poss n part prep det:poss n conj pro:sub cop co det:num n adj +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
767,me estoy volviendo calvo !,pro:obj aux ger n !,ENG ENG ENG ENG,0
768,coño !,co !,ENG,0
769,.,None,,0
770,maldita sea me está pasando .,adj cop pro:obj aux ger .,ENG ENG ENG ENG ENG,0
771,no hairline .,qn n .,ENG ENG,0
772,about hairline .,prep n .,ENG ENG,0
773,I mean I know there's like in Spanish there's entradas which is just like you know like it's these areas here .,pro:sub v pro:sub v pro:exist co prep n:prop pro:exist L2 pro:rel cop adv prep pro:per v conj pro:per det:dem n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
774,entrar .,inf .,ENG,0
775,yeah .,co .,ENG,0
776,to the slides like going further in you know so .,prep det:art n prep part adv prep pro:per v co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
777,we've been over this .,pro:sub cop adv pro:dem .,ENG ENG ENG ENG,0
778,didn't we talk about this at Dunkin_Donuts ?,mod pro:sub v prep pro:dem prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG,0
779,what about it ?,pro:int adv pro:per ?,ENG ENG ENG,0
780,I think you asked me how to say hairline in Spanish .,pro:sub v pro:per v pro:obj pro:int inf v n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
781,"and I was like ""/.","coord pro:sub cop prep +""/.",ENG ENG ENG ENG,0
782,I don't know .,pro:sub mod v .,ENG ENG ENG,0
783,but I know about the entrances .,conj pro:sub v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
784,"and you were like ""/.","coord pro:per cop co +""/.",ENG ENG ENG ENG,0
785,yeah yeah las entradas .,co co L2 L2 .,ENG ENG ESP ESP,1
786,yeah .,co .,ENG,0
787,.,None,,0
788,no I don't remember .,co pro:sub mod v .,ENG ENG ENG ENG,0
789,I could have sworn you brought it up then .,pro:sub mod aux part pro:per v pro:per adv adv:tem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
790,yeah .,co .,ENG,0
791,I have no idea how to say hairline .,pro:sub v qn n pro:rel inf v n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
792,is there a Spanish dictionary over here ?,cop adv det:art n:prop n prep n ?,ENG ENG ENG ENG ENG ENG ENG,0
793,look it up ?,v pro:per adv ?,ENG ENG ENG,0
794,we do not have a Spanish dictionary .,pro:sub mod neg v det:art n:prop n .,ENG ENG ENG ENG ENG ENG ENG,0
795,not that I know of .,neg pro:rel pro:sub v prep .,ENG ENG ENG ENG ENG,0
796,American dictionary ?,n:prop n ?,ENG ENG,0
797,I'm not gonna look for it .,pro:sub neg part v prep pro:per .,ENG ENG ENG ENG ENG ENG,0
798,no .,co .,ENG,0
799,don't worry about it .,mod v prep pro:per .,ENG ENG ENG ENG,0
800,but ...,conj +...,ENG,0
801,hairline .,n .,ENG,0
802,I wonder where the word calvo comes from .,pro:sub v pro:int det:art n L2 v prep .,ENG ENG ENG ENG ENG ESP ENG ENG,1
803,calvo I don't know .,L2 pro:sub mod v .,ESP ENG ENG ENG,1
804,I have no idea .,pro:sub v qn n .,ENG ENG ENG ENG,0
805,or bald .,coord adj .,ENG ENG,0
806,there's gotta be some base term .,pro:exist mod cop qn adj n .,ENG ENG ENG ENG ENG ENG,0
807,mhm .,co .,ENG,0
808,I don't know .,pro:sub mod v .,ENG ENG ENG,0
809,so this is three .,adv pro:dem cop det:num .,ENG ENG ENG ENG,0
810,and we'll say this is ...,coord pro:sub v det:dem cop +...,ENG ENG ENG ENG ENG,0
811,this is kind of the same area as three .,pro:dem cop adj prep det:art adj n conj det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
812,this would have to be four .,pro:dem mod v inf cop det:num .,ENG ENG ENG ENG ENG ENG,0
813,so you're at three two threes ?,adv pro:per prep det:num det:num det:num ?,ENG ENG ENG ENG ENG ENG,0
814,yeah because I'm doing general area .,co conj pro:sub part adj n .,ENG ENG ENG ENG ENG ENG,0
815,okay .,co .,ENG,0
816,I had to make these numbers big enough so that they could see it .,pro:sub v inf v det:dem n adj adv adv pro:rel pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
817,I see what you're saying .,pro:sub v pro:int pro:per part .,ENG ENG ENG ENG ENG,0
818,so ...,co +...,ENG,0
819,so you're grouping it area wise okay .,adv pro:per part pro:per n adj co .,ENG ENG ENG ENG ENG ENG ENG,0
820,yeah .,co .,ENG,0
821,"and then I'm gonna be like ""/.","coord adv:tem pro:sub part cop prep +""/.",ENG ENG ENG ENG ENG ENG,0
822,so where were you standing in these two ?,adv pro:rel cop pro:per part prep det:dem det:num ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
823,do you remember what it looked like ?,mod pro:per v pro:int pro:per cop prep ?,ENG ENG ENG ENG ENG ENG ENG,0
824,because this is what it looked like from that direction .,conj pro:dem cop pro:int pro:per cop co prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
825,.,None,,0
826,and I can pick .,coord pro:sub mod v .,ENG ENG ENG ENG,0
827,this /.,pro:dem +/.,ENG,0
828,"that's why I don't want him to be like ""/.","pro:dem pro:int pro:sub mod v pro:obj inf cop prep +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
829,I was standing in three but a little bit more to the right .,pro:sub aux part prep det:num conj det:art adj n adv prep det:art adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
830,okay well here you go .,co n adv pro:per v .,ENG ENG ENG ENG ENG,0
831,yeah this is the benefit of here where like we present this once .,co pro:dem cop det:art n prep n pro:rel conj pro:sub v pro:dem adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
832,there's no need to do it over and over again .,pro:exist qn v inf v pro:per adv coord adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
833,do this over and over and over again yeah .,v pro:dem adv coord adv coord adv adv co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
834,what did Chuck Nerris say ?,pro:int mod n:prop n:prop v ?,ENG ENG ENG ENG ENG,0
835,he didn't say anything .,pro:sub mod v pro:indef .,ENG ENG ENG ENG,0
836,I mean I told him like you know we should get together after it's all said and done .,pro:sub v pro:sub v pro:obj prep pro:per v pro:sub mod v adv adv:tem pro:per adv part coord part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
837,I mean he wrote me the two letters and stuff .,pro:sub v pro:sub v pro:obj det:art det:num n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
838,he wrote me I mean one of them's gonna turn into the other one .,pro:sub v pro:obj pro:sub v pro:indef prep pro:obj part v prep det:art qn pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
839,I guess I'll get to read them .,pro:sub v pro:sub v inf v pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
