,sentence,pos,language,switch
553,and it has a lot of games like the sky lining game .,coord pro:per aux det:art n prep n prep det:art n part n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
554,yeah .,co .,ENG,0
555,that was funny .,pro:dem cop adj .,ENG ENG ENG,0
556,I think they had to take it down after mom went on there .,pro:sub v pro:sub v inf v pro:per adv prep n v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
557,.,None,,0
558,.,None,,0
559,okay .,co .,ENG,0
560,so what's your favorite fruit ?,adv pro:int det:poss adj n ?,ENG ENG ENG ENG ENG,0
561,since we're talking about fruits my favorite fruit is a strawberry .,conj pro:sub part prep n det:poss adj n cop det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
562,mine is a mango .,n cop det:art n .,ENG ENG ENG ENG,0
563,mango ?,n ?,ENG,0
564,I love mango smoothies .,pro:sub n n n .,ENG ENG ENG ENG,0
565,mango smoothies .,n n .,ENG ENG,0
566,you know what's funny ?,pro:per v pro:int adj ?,ENG ENG ENG ENG,0
567,what ?,pro:int ?,ENG,0
568,remember when we were in the car ?,v conj pro:sub cop prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG,0
569,and we were with Francesca talking Spanish .,coord pro:sub aux prep n:prop part n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
570,"and your grandma says ""/.","coord det:poss grand#n v +""/.",ENG ENG ENG ENG,0
571,stop screaming !,n part !,ENG ENG,0
572,because you're gonna disconcentrate me .,conj pro:per part dis#v pro:obj .,ENG ENG ENG ENG ENG,0
573,and I'm gonna think that we're gonna crash .,coord pro:sub part v comp pro:sub part n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
574,and all of a sudden she starts screaming louder than us .,coord pro:indef prep det:art adj pro:sub v part adj prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
575,I know .,pro:sub v .,ENG ENG,0
576,and then we're thinking oh my gosh .,coord adv:tem pro:sub part co det:poss co .,ENG ENG ENG ENG ENG ENG ENG,0
577,how could she be disconcentrated when she's screaming even louder than us ?,pro:int mod pro:sub aux dis#part conj pro:sub part adv adj prep pro:obj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
578,well sometimes .,adv adv .,ENG ENG,0
579,she's very nervous .,pro:sub adv adj .,ENG ENG ENG,0
580,she's very funny person .,pro:sub adv adj n .,ENG ENG ENG ENG,0
581,yeah .,co .,ENG,0
582,muy muy chistosa .,adv adv adj .,ENG ENG ENG,0
583,yeah .,co .,ENG,0
584,during the easter egg hunt at my school the last day before spring break ...,prep det:art adj n n prep det:poss n det:art adj n prep n n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
585,mhm .,co .,ENG,0
586,you know this kid found an egg with money in it .,pro:per v det:dem n v det:art n prep n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
587,"and then he yelled "".","coord adv:tem pro:sub v +"".",ENG ENG ENG ENG,0
588,money in the bank !,n prep det:art n !,ENG ENG ENG ENG,0
589,oh my gosh .,co det:poss co .,ENG ENG ENG,0
590,kids are really funny in your school really funny in your school .,n cop adv adj prep det:poss n adv adj prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
591,hablando de tu colegio tu colegio is really big and really outdoors .,L2 L2 L2 L2 L2 L2 aux adv adj coord adv adv .,ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
592,and it's very exposed to the outdoors .,coord pro:per adv part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
593,I know .,pro:sub v .,ENG ENG,0
594,you know the second floor when you're heading to the library and the fifth grade hallway and the administrated office ?,pro:per v det:art adj n conj pro:per n prep det:art n coord det:art adj n n coord det:art part n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
595,yes .,co .,ENG,0
596,yes .,co .,ENG,0
597,there's like this pretty balcony that shows like trees and like a lot of pretty stuff you know .,pro:exist prep pro:dem adj n adv n prep n coord co det:art n prep adj n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
598,yes it let's you go outside you know I'm guessing to breathe fresh air .,co pro:per v pro:per v adv pro:per v pro:sub part inf v adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
599,your school ...,det:poss n +...,ENG ENG,0
600,what's your favorite holiday ?,pro:int det:poss adj n ?,ENG ENG ENG ENG,0
601,Christmas of course Christmas Navidad .,n:prop prep n n:prop L2 .,ENG ENG ENG ENG ESP,1
602,pero I prefer Christmas in Colombia .,L2 pro:sub v n:prop prep n:prop .,ESP ENG ENG ENG ENG ENG,1
603,very exciting .,adv part .,ENG ENG,0
604,very exciting .,adv part .,ENG ENG,0
605,what about you ?,pro:int adv pro:per ?,ENG ENG ENG,0
606,I don't know .,pro:sub mod v .,ENG ENG ENG,0
607,easter and Christmas get like all tied up .,adj coord n:prop v prep adv part adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
608,I'm not really sure which one is like the best .,pro:sub neg adv v pro:int pro:indef cop co det:art adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
609,because you know Jesus was born on Christmas .,conj pro:per v n:prop cop adj prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
610,and he died on easter .,coord pro:sub v adv adj .,ENG ENG ENG ENG ENG,0
611,yes he did .,co pro:sub v .,ENG ENG ENG,0
612,he had about thirty five years to live I think .,pro:sub v prep det:num det:num n inf adj pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
613,thirty three .,det:num det:num .,ENG ENG,0
614,treinta y tres años .,det:num coord det:num n .,ENG ENG ENG ENG,0
615,he started his ministry at thirty and ended at thirty three .,pro:sub v det:poss n prep det:num coord v prep det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
616,I know .,pro:sub v .,ENG ENG,0
617,well we've talked a lot about you know our thoughts and our family .,co pro:sub part det:art n prep pro:per v det:poss n coord det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
618,so ...,co +...,ENG,0
619,yes ...,co +...,ENG,0
620,so what's your favorite cartoon ?,adv pro:int det:poss adj n ?,ENG ENG ENG ENG ENG,0
621,you know who I love ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
622,I love the Rug_Rats .,pro:sub v det:art n:prop .,ENG ENG ENG ENG,0
623,they are so cute .,pro:sub cop adv adj .,ENG ENG ENG ENG,0
624,son tan lindos .,cop adv adj .,ENG ENG ENG,0
625,I like Fairly_Odd_Parents .,pro:sub v n:prop .,ENG ENG ENG,0
626,magical fairies ?,adj n ?,ENG ENG,0
627,yes .,co .,ENG,0
628,I like them too .,pro:sub v pro:obj adv .,ENG ENG ENG ENG,0
629,they just came out with a new episode .,pro:sub adv v adv prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
630,oh yeah their baby is so cute so round .,co co det:poss n cop adv adj adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
631,yeah round .,co n .,ENG ENG,0
632,so who's your favorite author ?,adv pro:rel det:poss n n ?,ENG ENG ENG ENG ENG,0
633,I like Judy Bloom .,pro:sub v n:prop n:prop .,ENG ENG ENG ENG,0
634,I love her books .,pro:sub v det:poss n .,ENG ENG ENG ENG,0
635,yo amo sus libros .,pro:sub v co adj .,ENG ENG ENG ENG,0
636,pero me gustaría que ella escribiera más libros en español para yo puedo practicar mi español .,conj pro:obj v pro:rel pro:sub v adv adj prep adj imp pro:sub v inf det:pos adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
637,what about you ?,pro:int adv pro:per ?,ENG ENG ENG,0
638,Mark Twain .,n:prop n:prop .,ENG ENG,0
639,tell me about his books .,v pro:obj prep det:poss n .,ENG ENG ENG ENG ENG,0
640,tell me about his books .,v pro:obj prep det:poss n .,ENG ENG ENG ENG ENG,0
641,he made a book about Tom Sawyer .,pro:sub v det:art n prep n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
642,mhm .,co .,ENG,0
643,it's very good .,pro:per adv adj .,ENG ENG ENG,0
644,very good ?,adv adj ?,ENG ENG,0
645,why don't you tell me about the book ?,pro:int mod pro:per v pro:obj prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
646,yeah you know it's about this kid who always tricks people into doing stuff for him .,co pro:per v pro:per prep det:dem n pro:rel adv v n prep n:gerund n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
647,uhuh .,co .,ENG,0
648,you know yeah .,pro:per v co .,ENG ENG ENG,0
649,that's awesome .,pro:dem adj .,ENG ENG,0
650,well /.,co +/.,ENG,0
651,but you know his real name is Samuel Clemens ?,conj pro:per v det:poss adj n cop n:prop n:prop ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
652,Samuel Clemens ?,n:prop n:prop ?,ENG ENG,0
653,yeah .,co .,ENG,0
654,wow .,co .,ENG,0
655,he got out from Mark Twain because he used to work as someone who helped like and stuff .,pro:sub v adv prep n:prop n:prop conj pro:sub v inf v prep pro:indef pro:rel part co coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
656,sí ?,co ?,ENG,0
657,"and then they shouted out "".","coord adv:tem pro:sub v adv +"".",ENG ENG ENG ENG ENG,0
658,Mark Twain !,n:prop n:prop !,ENG ENG,0
659,so he thought that was a very interesting new name .,co pro:sub v adv cop det:art adv adj adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
660,so he named himself Mark Twain .,co pro:sub v pro:refl n:prop n:prop .,ENG ENG ENG ENG ENG ENG,0
661,wow a actually very interesting story .,co det:art adv adv adj n .,ENG ENG ENG ENG ENG ENG,0
662,let me tell you a very funny story about our presidents .,v pro:obj v pro:per det:art adv adj n prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
663,you know when the Indians used to see pictures of George Washington they would see the pictures of waist up .,pro:per v conj det:art n:prop v inf v n prep n:prop n:prop pro:sub mod v det:art n prep n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
664,I know and like I heard this story before .,pro:sub v coord co pro:sub v det:dem n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
665,they didn't know how tall he was .,pro:sub mod v pro:int adj pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG,0
666,so they just added feet .,co pro:sub adv part n .,ENG ENG ENG ENG ENG,0
667,I know so when they were gonna make the statue he was just this little mini guy muy muy chiquito como una enanito .,pro:sub v co conj pro:sub aux part v det:art n pro:sub cop adv det:dem adj adj n L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP,1
668,he was so little .,pro:sub cop adv adj .,ENG ENG ENG ENG,0
669,it was funny you know .,pro:per cop adj pro:per v .,ENG ENG ENG ENG ENG,0
670,I learned about that in a book in my social studies class .,pro:sub v prep pro:dem prep det:art n prep det:poss n v n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
671,what month were you born ?,pro:int n cop pro:per adj ?,ENG ENG ENG ENG ENG,0
672,February as I previously told you .,n:prop conj pro:sub adv v pro:per .,ENG ENG ENG ENG ENG ENG,0
673,cool .,adj .,ENG,0
674,February .,n:prop .,ENG,0
675,yeah .,co .,ENG,0
676,so you're visiting here in Florida right now .,adv pro:per part adv prep n:prop adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
677,so your family's up in New_jersey .,co det:poss n adv prep n:prop .,ENG ENG ENG ENG ENG ENG,0
678,yes they are in New_jersey .,co pro:sub cop prep n:prop .,ENG ENG ENG ENG ENG,0
679,my mom and her husband and my sister are there .,det:poss n coord det:poss n coord det:poss n cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
680,well I love spending time with you guys you know .,co pro:sub v part n prep pro:per n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
681,me fascina estar contigo y con mi tía with George and uncle dad .,L2 L2 L2 L2 L2 L2 L2 L2 prep n:prop coord n n .,ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
682,yeah so just like to wrap it all up because we don't have much time left .,co adv adj co inf v pro:per adv adv conj pro:sub mod v adv n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
683,let's see .,v v .,ENG ENG,0
684,what is //.,pro:int cop +//.,ENG ENG,0
685,just honestly what is your favorite ...,adv adv pro:int cop det:poss n +...,ENG ENG ENG ENG ENG ENG,0
686,let's see .,v v .,ENG ENG,0
687,what is there ?,pro:int cop adv ?,ENG ENG ENG,0
688,well why don't we talk about this .,co pro:int mod pro:sub v prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
689,let me put a conversation .,v pro:obj v det:art n .,ENG ENG ENG ENG ENG,0
690,what are your main priorities to accomplish in life ?,pro:int cop det:poss adj n inf v prep n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
691,goal ?,n ?,ENG,0
692,yes .,co .,ENG,0
693,your goal for your life .,det:poss n prep det:poss n .,ENG ENG ENG ENG ENG,0
694,I'm not sure .,pro:sub neg adj .,ENG ENG ENG,0
695,I'm just gonna wait and see what I need to do when I grow up .,pro:sub adv part v coord v pro:int pro:sub v inf v conj pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
696,right now I'm just getting the grades doing good doing my best and trying hard .,adv adv pro:sub adv part det:art n part adj n:gerund det:poss adj coord part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
697,and when I grow up I'll see what attracts to me .,coord conj pro:sub v adv pro:sub v pro:int v prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
698,I'm just ...,pro:sub adv +...,ENG ENG,0
699,you know people they do like gymnastics or something .,pro:per v n pro:sub v prep n:pt coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
700,they stick to it .,pro:sub v prep pro:per .,ENG ENG ENG ENG,0
701,if I don't like it I don't do it .,conj pro:sub mod v pro:per pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
702,I'm just waiting to see what I like .,pro:sub adv part inf v pro:int pro:sub co .,ENG ENG ENG ENG ENG ENG ENG ENG,0
703,oh very interesting .,co adv adj .,ENG ENG ENG,0
704,how about you ?,pro:int adv pro:per ?,ENG ENG ENG,0
705,well my goals in life are to get involved with international businesses .,co det:poss n prep n cop inf aux part prep n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
706,I would like to learn about you know businesses in all the countries .,pro:sub mod v inf v prep pro:per v n prep qn det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
707,lawyer ?,n ?,ENG,0
708,yeah a lawyer too .,co det:art n post .,ENG ENG ENG ENG,0
709,but but you know international business I can talk Spanish with people .,conj conj pro:per v n n pro:sub mod v n:prop prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
710,hablar español or different types of languages .,L2 L2 coord adj n prep n .,ESP ESP ENG ENG ENG ENG ENG,1
711,get to travel around .,v inf v adv .,ENG ENG ENG ENG,0
712,I wanna learn how to speak different languages .,pro:sub v v pro:int inf v adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
713,I have a lot of goals to accomplish in my life .,pro:sub v det:art n prep n inf v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
714,I'm just like I said before I'm just gonna wait and see what I like or I want to accomplish because right now I don't wanna make a decision and then try to go after it .,pro:sub adj co pro:sub v adv pro:sub adv part v coord v pro:int pro:sub v coord pro:sub v inf v conj adv adv pro:sub mod v v det:art n coord adv:tem v inf v prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
715,and I don't really want it .,coord pro:sub mod adv v pro:per .,ENG ENG ENG ENG ENG ENG,0
716,well that's a very very interesting thing of thinking ways .,co pro:dem det:art adv adv adj n prep part n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
717,yeah .,co .,ENG,0
718,entonces ya para cerrar la conversación cómo tú te sientes con tu familia ?,adv adv prep inf det:art n co pro:sub pro:obj v prep det:pos n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
719,I feel very warm with them .,pro:sub v adv adj prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
720,I just love it when we can just be together and bond just by ourselves .,pro:sub adv v pro:per conj pro:sub mod adj cop adv coord n adv prep pro:refl .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
721,and you know I love bonding with my parents because we get a chance to chitchat and talk about what's going on with each other and about stuff that just we get comfortable around .,coord pro:per v pro:sub v part prep det:poss n conj pro:sub v det:art n inf v coord n prep pro:int part adv prep qn qn coord prep n pro:rel adv pro:sub v adj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
722,it looks like you have a lot of confidence .,pro:per v conj pro:per v det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
723,and /.,coord +/.,ENG,0
724,I had a lot of self confidence .,pro:sub v det:art n prep n n .,ENG ENG ENG ENG ENG ENG ENG,0
725,yes with yourself .,co prep pro:refl .,ENG ENG ENG,0
