,sentence,pos,language,switch
656,this is just you know .,pro:dem cop adv pro:per v .,ENG ENG ENG ENG ENG,0
657,this is rustic .,pro:dem cop adj .,ENG ENG ENG,0
658,this is what they call rustic .,pro:dem cop pro:int pro:sub v adj .,ENG ENG ENG ENG ENG ENG,0
659,yeah .,co .,ENG,0
660,rústico .,adj .,ENG,0
661,yo por eso mismo me gusta porque se ve rústico .,pro:sub prep pro:dem adj pro:obj v conj pro:refl v adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
662,pero tú sabes .,conj pro:sub v .,ENG ENG ENG,0
663,aquí no se ve bien .,adv adv pro:refl v adv .,ENG ENG ENG ENG ENG,0
664,te voy a decir la verdad .,pro:obj v aprep inf det:art n .,ENG ENG ENG ENG ENG ENG,0
665,aquí en tu casa no se ve bien .,adv prep det:pos imp adv pro:refl v adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
666,ah .,co .,ENG,0
667,a Magda le gustó .,aprep n:prop pro:ind v .,ENG ENG ENG ENG,0
668,no I don't care .,co pro:sub mod v .,ENG ENG ENG ENG,0
669,quién es Magda ?,pro:int cop n:prop ?,ENG ENG ENG,0
670,.,None,,0
671,oh la amiga de Mayra .,co det:art n prep n:prop .,ENG ENG ENG ENG ENG,0
672,sí .,co .,ENG,0
673,okay .,co .,ENG,0
674,Magda es diseñadora y eso .,n:prop cop n:v coord pro:dem .,ENG ENG ENG ENG ENG,0
675,sí oh yeah .,L2 co co .,ESP ENG ENG,1
676,what did she design ?,pro:int mod pro:sub v ?,ENG ENG ENG ENG,0
677,yeah .,co .,ENG,0
678,well she's been designing a lot of things .,co pro:sub aux part det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
679,like ?,prep ?,ENG,0
680,.,None,,0
681,you have to see her house man .,pro:per v inf v det:poss n n .,ENG ENG ENG ENG ENG ENG ENG,0
682,who did she design for herself or for other people ?,pro:int mod pro:sub v prep pro:refl coord prep qn n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
683,.,None,,0
684,because if she designs for herself and she tells you this looks good I'm sorry con excuse me but that does not look good .,conj conj pro:sub v prep pro:refl coord pro:sub v pro:per pro:dem cop adj pro:sub adj n v pro:obj conj det:dem mod neg v adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
685,.,None,,0
686,I'm sorry .,pro:sub adj .,ENG ENG,0
687,huh ?,co ?,ENG,0
688,I bet you she didn't say that .,pro:sub v pro:per pro:sub mod v comp .,ENG ENG ENG ENG ENG ENG ENG,0
689,I bet //.,pro:sub v +//.,ENG ENG,0
690,I don't believe it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
691,I know Magda .,pro:sub v n:prop .,ENG ENG ENG,0
692,she wouldn't say that .,pro:sub mod v comp .,ENG ENG ENG ENG,0
693,what ?,pro:int ?,ENG,0
694,that this looks good back here .,comp pro:dem cop adj adv adv .,ENG ENG ENG ENG ENG ENG,0
695,yes she said that .,co pro:sub v comp .,ENG ENG ENG ENG,0
696,no it doesn't look good .,co pro:per mod v adj .,ENG ENG ENG ENG ENG,0
697,I'm telling you .,pro:sub part pro:per .,ENG ENG ENG,0
698,trust me .,v pro:obj .,ENG ENG,0
699,so you want to put it in your garage .,co pro:per v inf v pro:per prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
700,no you can keep that one .,co pro:per mod v det:dem pro:indef .,ENG ENG ENG ENG ENG ENG,0
701,you just give me //.,pro:per adv v pro:obj +//.,ENG ENG ENG ENG,0
702,you can give me a nice one .,pro:per mod v pro:obj det:art adj pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
703,I've seen nicer ones than that one .,pro:sub part adj det:num prep det:dem pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
704,with the you know with the wording on it .,prep det:art pro:per v prep det:art n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
705,you know etched in you know etched inside .,pro:per v part prep pro:per v part adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
706,yeah if you go to the liquor store they have the ones with the name of the company .,co conj pro:per v prep det:art n n pro:sub v det:art det:num prep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
707,you want that ?,pro:per v pro:dem ?,ENG ENG ENG,0
708,yeah something with the name of the company .,co pro:indef prep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
709,you know .,pro:per v .,ENG ENG,0
710,what was that ?,pro:int cop pro:dem ?,ENG ENG ENG,0
711,it sounded like there was a bomb .,pro:per v co adv cop det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
712,but you wanna you wanna have dos ?,conj pro:per v pro:per v v v ?,ENG ENG ENG ENG ENG ENG ENG,0
713,whatever .,pro:int .,ENG,0
714,I'm not you know .,pro:sub neg pro:per v .,ENG ENG ENG ENG,0
715,I'm easy .,pro:sub adj .,ENG ENG,0
716,you get me whatever I'll take whatever .,pro:per v pro:obj pro:int pro:sub v pro:int .,ENG ENG ENG ENG ENG ENG ENG,0
717,it doesn't have to be gorgeous .,pro:per mod v inf cop adj .,ENG ENG ENG ENG ENG ENG,0
718,just something so I can put my wines in there .,adv pro:indef conj pro:sub mod v det:poss n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
719,and then when my friends come over or you come over you bring some bottles I can put them in it .,coord adv:tem conj det:poss n v adv coord pro:per v adv pro:per v qn n pro:sub mod v pro:obj prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
720,I think .,pro:sub v .,ENG ENG,0
721,mhm but it doesn't have to be that size .,co conj pro:per mod v inf cop det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
722,it doesn't have to be that no .,pro:per mod v inf cop adv co .,ENG ENG ENG ENG ENG ENG ENG,0
723,no it could be half of this .,co pro:per mod cop n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
724,mhm I you want one like that .,co pro:sub pro:per v det:num prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
725,no no .,adv adv .,ENG ENG,0
726,no me interesa .,adv pro:obj v .,ENG ENG ENG,0
727,ah ?,co ?,ENG,0
728,no no tiene que ser de ese tamaño .,adv adv v pro:rel inf prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
729,puede ser más chico .,v inf adv adj .,ENG ENG ENG ENG,0
730,.,None,,0
731,okay yo voy a hacer una llamada .,co pro:sub v aprep inf det:art part .,ENG ENG ENG ENG ENG ENG ENG,0
732,.,None,,0
733,está bien .,cop adv .,ENG ENG,0
734,pues .,co .,ENG,0
735,lo que pasa es que todo lo que tú pidas hay que dártelo .,pro:obj pro:rel v cop pro:rel det:indef pro:obj pro:rel pro:sub v v pro:rel inf pro:clit,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
736,me entiendes ?,pro:obj v ?,ENG ENG,0
737,bueno tal vez .,co det:dem n .,ENG ENG ENG,0
738,entonces yo esta vez quiero //.,adv pro:sub imp n v +//.,ENG ENG ENG ENG ENG,0
739,voy a tratar .,v aprep inf .,ENG ENG ENG,0
740,voy a tratar porque no es fácil .,v aprep inf conj adv cop adj .,ENG ENG ENG ENG ENG ENG ENG,0
741,en you know en hay camisetas que te dan .,L2 pro:per v L2 L2 L2 L2 L2 L2 .,ESP ENG ENG ESP ESP ESP ESP ESP ESP,1
742,eso no es fácil .,pro:dem adv cop adj .,ENG ENG ENG ENG,0
743,no nada nada .,adv v v .,ENG ENG ENG,0
744,no esos no .,adv det:dem adv .,ENG ENG ENG,0
745,ahí no regalan nada .,adv adv v v .,ENG ENG ENG ENG,0
746,nada .,pro:indef .,ENG,0
747,las camisas que tú ves ahí cuestan como cien dólares .,det:art n pro:rel pro:sub v adv v adv det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
748,las camisas .,det:art n .,ENG ENG,0
749,no en serio .,adv prep adj .,ENG ENG ENG,0
750,no I don't like that much .,co pro:sub mod co adv adv .,ENG ENG ENG ENG ENG ENG,0
751,I just need T_shirts for basketball .,pro:sub adv v n:prop prep n .,ENG ENG ENG ENG ENG ENG,0
752,yo no puedo creer .,pro:sub adv v inf .,ENG ENG ENG ENG,0
753,pero entonces pasa por .,conj adv v prep .,ENG ENG ENG ENG,0
754,al tipo le gusta ayudar mucho a la comunidad .,aprep n pro:ind v inf adv aprep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
755,pasa por ahí .,v prep adv .,ENG ENG ENG,0
756,y que tienes un equipo de basket .,L2 L2 L2 L2 L2 L2 n .,ESP ESP ESP ESP ESP ESP ENG,1
757,.,None,,0
758,y que te en las camisetas .,coord pro:rel pro:obj prep det:art n .,ENG ENG ENG ENG ENG ENG,0
759,yo no creo que ellos te vayan a decir que no .,pro:sub adv v pro:rel pro:sub pro:obj v aprep inf pro:rel adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
760,no it's not worth it .,co pro:per neg adj pro:per .,ENG ENG ENG ENG ENG,0
761,mhm .,co .,ENG,0
762,don't worry about it .,mod v prep pro:per .,ENG ENG ENG ENG,0
763,don't worry about it .,mod v prep pro:per .,ENG ENG ENG ENG,0
764,I'll go some place like Target or something get some T_shirts .,pro:sub v pro:indef n co n:prop coord pro:indef v qn n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
765,that's all .,pro:dem pro:indef .,ENG ENG,0
766,it's no big deal .,pro:per qn adj n .,ENG ENG ENG ENG,0
767,so you are gonna pay in Target ?,co pro:per aux part v prep n:prop ?,ENG ENG ENG ENG ENG ENG ENG,0
768,yeah .,co .,ENG,0
769,you'll rather to pay in Target .,pro:per adv prep n prep n:prop .,ENG ENG ENG ENG ENG ENG,0
770,yeah if somebody gives me the T_shirt that's different .,co conj pro:indef v pro:obj det:art n:prop pro:dem adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
771,you don't rather to pay the wine rack .,pro:per mod adv inf v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
772,no the rack no .,qn det:art n co .,ENG ENG ENG ENG,0
773,because they don't sell those wine racks .,conj pro:sub mod v det:dem adj n .,ENG ENG ENG ENG ENG ENG ENG,0
774,those wine racks come you know they they are ...,det:dem adj n v pro:per v pro:sub pro:sub cop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
775,usually the wine company sets them up as a display .,adv det:art n n v pro:obj adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
776,I'm gonna make a phone call .,pro:sub part v det:art n n .,ENG ENG ENG ENG ENG ENG,0
777,and I'm gonna shake that for you .,coord pro:sub part v pro:dem prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
778,do what you gotta do .,mod pro:int pro:per mod v .,ENG ENG ENG ENG ENG,0
779,do what you gotta do .,mod pro:int pro:per mod v .,ENG ENG ENG ENG ENG,0
780,when do you need it ?,conj v pro:per v pro:per ?,ENG ENG ENG ENG ENG,0
781,I don't need anything .,pro:sub mod v pro:indef .,ENG ENG ENG ENG,0
782,I would like to have it this week .,pro:sub mod v inf v pro:per det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
783,but I really don't need it .,conj pro:sub adv mod v pro:per .,ENG ENG ENG ENG ENG ENG,0
784,.,None,,0
785,tú necesitarías un pedicure ?,L2 L2 L2 n ?,ESP ESP ESP ENG,1
786,no .,adv .,ENG,0
787,let's not get back into that .,v neg v adv prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
788,por qué ?,prep pro:int ?,ENG ENG,0
789,I'm not interested .,pro:sub neg part .,ENG ENG ENG,0
790,te sientes como un poco atacado en cierta manera con eso .,pro:obj v adv det:art adv part prep adj n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
791,no qué me importa .,adv pro:int pro:obj v .,ENG ENG ENG ENG,0
792,eso no me importa .,pro:dem adv pro:obj v .,ENG ENG ENG ENG,0
793,y ya .,coord adv .,ENG ENG,0
794,ya casi me tengo que ir a buscar a Felisa .,adv adv pro:obj v pro:rel inf aprep inf aprep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
795,como quieras .,adv v .,ENG ENG,0
796,que cómo cinco minutos más ?,pro:rel pro:int det:num n adv ?,ENG ENG ENG ENG ENG,0
797,te vas ya ?,pro:obj v adv ?,ENG ENG ENG,0
798,well depende .,co L2 .,ENG ESP,1
799,y después de Felisa qué vas a ir a hacer ?,coord adv prep n:prop pro:int v aprep inf aprep inf ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
800,a mi casa .,aprep det:pos imp .,ENG ENG ENG,0
801,qué vas a hacer allá ?,pro:int v aprep inf adv ?,ENG ENG ENG ENG ENG,0
802,no limpiar y terminar lo que estaba haciendo en la casa .,adv inf coord inf pro:obj pro:rel aux ger prep det:art imp .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
803,tú no estabas haciendo nada .,pro:sub adv aux ger pro:indef .,ENG ENG ENG ENG ENG,0
804,I was cleaning my carpets with a carpet cleaner .,pro:sub aux part det:poss n prep det:art n adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
805,qué tenía la carpeta ?,pro:int v det:art n ?,ENG ENG ENG ENG,0
806,qué tenían las carpetas ?,pro:int v det:art n ?,ENG ENG ENG ENG,0
807,no they are dirty you know .,co pro:sub cop v pro:per v .,ENG ENG ENG ENG ENG ENG,0
808,Manu is playing baseball .,n:prop aux part n .,ENG ENG ENG ENG,0
809,he runs up and down the stairs .,pro:sub v prep coord adv det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
810,and when he gets home from baseball ...,coord conj pro:sub v adv prep n +...,ENG ENG ENG ENG ENG ENG ENG,0
811,Felisa doesn't take off her shoes .,n:prop mod v prep det:poss n .,ENG ENG ENG ENG ENG ENG,0
812,the dog runs up and down the stairs .,det:art n v adv coord adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
813,oh .,co .,ENG,0
814,I have to clean that every month .,pro:sub v inf adj adv qn n .,ENG ENG ENG ENG ENG ENG ENG,0
815,every couple of months .,qn n prep n .,ENG ENG ENG ENG,0
816,otherwise it would look disgusting .,adv pro:per mod v part .,ENG ENG ENG ENG ENG,0
817,voy a hacer una llamada sobre el rack de vino .,L2 L2 L2 L2 L2 L2 L2 n L2 L2 .,ESP ESP ESP ESP ESP ESP ESP ENG ESP ESP,1
818,right .,co .,ENG,0
819,te voy a dejar saber si tienen uno disponible igualito o uno de los de marca de los que tú dices .,pro:obj v aprep inf inf conj v det:art adj adj coord det:art prep det:art prep n prep det:art pro:rel pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
820,está bien .,cop adv .,ENG ENG,0
821,está bien .,cop adv .,ENG ENG,0
822,lo que sea .,pro:obj pro:rel cop .,ENG ENG ENG,0
823,okay .,co .,ENG,0
824,okay .,co .,ENG,0
