,sentence,pos,language,switch
633,tengo que hacer como mi amiga Christine que es flaquita así .,v pro:rel inf adv det:pos n n:prop pro:rel cop adj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
634,no .,co .,ENG,0
635,es flaquita como un palito de tanta yoga que hace .,cop adj pro:rel det:art n prep det:indef n pro:rel v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
636,y yoga te hace /?,coord n pro:obj v +/?,ENG ENG ENG ENG,0
637,la yoga te hace delgada ...,det:art n pro:obj v adj +...,ENG ENG ENG ENG ENG,0
638,no ella es flaquita por naturaleza .,adv pro:sub cop adj prep n .,ENG ENG ENG ENG ENG ENG,0
639,she's skinny .,pro:sub adj .,ENG ENG,0
640,she is very skinny .,pro:sub cop adv adj .,ENG ENG ENG ENG,0
641,.,None,,0
642,y yo no me importa /.,coord pro:sub adv pro:obj v +/.,ENG ENG ENG ENG ENG,0
643,but exercise helps .,conj n n .,ENG ENG ENG,0
644,I hate exercise .,pro:sub n n .,ENG ENG ENG,0
645,I well yeah .,L2 co co .,ESP ENG ENG,1
646,tú eres buena con el ejercicio .,pro:sub cop adj prep det:art n .,ENG ENG ENG ENG ENG ENG,0
647,te has vuelto como buena ahora verdad porque hubo un tiempo en que no you weren't exercising .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 pro:per aux part .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
648,yeah nunca .,co L2 .,ENG ESP,1
649,no no te pero tsk ...,adv adv pro:obj conj co +...,ENG ENG ENG ENG ENG,0
650,now you are exercising .,adv pro:per aux part .,ENG ENG ENG ENG,0
651,sí pero te do you remember the car accident I had ?,L2 L2 L2 v pro:per v det:art n n pro:sub v ?,ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
652,yes I remember .,co pro:sub v .,ENG ENG ENG,0
653,I was thinking about that the other day .,pro:sub aux part adv pro:rel det:art qn n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
654,I was driving ...,pro:sub aux part +...,ENG ENG ENG,0
655,"and I was thinking ""/.","coord pro:sub aux part +""/.",ENG ENG ENG ENG,0
656,did Marcela had an accident around here ?,v n:prop v det:art n prep n ?,ENG ENG ENG ENG ENG ENG ENG,0
657,right there in I seventy five right ?,adv adv adv pro:sub det:num det:num adj ?,ENG ENG ENG ENG ENG ENG ENG,0
658,right yeah uhuh .,co co co .,ENG ENG ENG,0
659,in Pines Boulevard ?,prep n:prop n:prop ?,ENG ENG ENG,0
660,no .,co .,ENG,0
661,Miramar and P no .,n:prop coord n:prop co .,ENG ENG ENG ENG,0
662,Miramar and I seventy five .,n:prop coord pro:sub det:num det:num .,ENG ENG ENG ENG ENG,0
663,okay .,co .,ENG,0
664,justo enfrente del canal de televisión .,adv adv prep n prep n .,ENG ENG ENG ENG ENG ENG,0
665,did it bother your neck or your back ?,mod pro:per v det:poss n coord det:poss adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
666,if I don't exercise ...,conj pro:sub mod v +...,ENG ENG ENG ENG,0
667,I'm in excruciating pain .,pro:sub prep adj n .,ENG ENG ENG ENG,0
668,yeah that's why .,co pro:rel pro:rel .,ENG ENG ENG,0
669,ugh so what do you do ?,co co pro:int mod pro:per v ?,ENG ENG ENG ENG ENG ENG,0
670,weights ?,n ?,ENG,0
671,lo que hagan .,pro:obj pro:rel v .,ENG ENG ENG,0
672,mira lo que //.,co pro:obj pro:rel +//.,ENG ENG ENG,0
673,ah tú vas a cualquier clase .,co pro:sub v aprep pro:indef n .,ENG ENG ENG ENG ENG ENG,0
674,ajá .,co .,ENG,0
675,porque las máquinas me aburren .,conj det:art n pro:obj v .,ENG ENG ENG ENG ENG,0
676,haces Pilates ?,v n:prop ?,ENG ENG,0
677,a mí también me aburren las máquinas ugh .,aprep pro:prep adv pro:obj v det:art n co .,ENG ENG ENG ENG ENG ENG ENG ENG,0
678,me aburro ...,pro:obj v +...,ENG ENG,0
679,and the treadmill I think I am like a fool there going nowhere ...,coord det:art n pro:sub v pro:sub aux co det:art n adv part adv +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
680,la bicicleta igual como una /.,det:art n co adv pro:dem +/.,ENG ENG ENG ENG ENG,0
681,sí .,co .,ENG,0
682,a mí me gusta caminar .,aprep pro:prep pro:obj v inf .,ENG ENG ENG ENG ENG,0
683,so /.,co +/.,ENG,0
684,caminar ahí sí me gusta veinticinco minutos ...,inf adv co pro:obj v det:num n +...,ENG ENG ENG ENG ENG ENG ENG,0
685,y luego ya hacer de pronto pesas .,coord adv adv inf prep adv v .,ENG ENG ENG ENG ENG ENG ENG,0
686,no pero si voy a caminar voy a caminar .,adv conj conj v aprep inf v aprep inf .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
687,weights weights .,n n .,ENG ENG,0
688,you know then not in a treadmill .,pro:per v adv:tem neg prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
689,yeah .,co .,ENG,0
690,I know .,pro:sub v .,ENG ENG,0
691,I think it /.,pro:sub v pro:per +/.,ENG ENG ENG,0
692,so I go to the classes .,co pro:sub v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
693,wherever classes they offer I take .,pro:rel n pro:sub v pro:sub v .,ENG ENG ENG ENG ENG ENG,0
694,so one day is kickboxing .,adv det:num n cop n .,ENG ENG ENG ENG ENG,0
695,one day is yoga .,det:num n cop n .,ENG ENG ENG ENG,0
696,y haces kickboxing ?,coord v L2 ?,ENG ENG ESP,1
697,one day is Pilates .,det:num n cop n:prop .,ENG ENG ENG ENG,0
698,one day is /.,det:num n cop +/.,ENG ENG ENG,0
699,sí ?,co ?,ENG,0
700,y todos los días vas ?,coord pro:indef det:art n v ?,ENG ENG ENG ENG ENG,0
701,every single day ?,qn adj n ?,ENG ENG ENG,0
702,cuando puedo .,conj v .,ENG ENG,0
703,ay tan juiciosa !,co adv adj !,ENG ENG ENG,0
704,cuando puedo .,conj v .,ENG ENG,0
705,de razón estás tan bonita .,prep n cop adv co:voc .,ENG ENG ENG ENG ENG,0
706,cuando puedo voy .,conj v v .,ENG ENG ENG,0
707,gracias pero no /.,n conj adv +/.,ENG ENG ENG,0
708,well again I'm doing it not because of aesthetics but health .,adv adv pro:sub part pro:per neg conj prep n conj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
709,because of health .,conj prep n .,ENG ENG ENG,0
710,well you're looking good .,co pro:per part adj .,ENG ENG ENG ENG,0
711,porque si /.,conj conj +/.,ENG ENG,0
712,sí pero y te sientes bien también .,co conj coord pro:obj v adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
713,sabes que a veces voy de mal humor ...,v pro:rel aprep n v prep adv n +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
714,it does .,pro:per mod .,ENG ENG,0
715,it does make you feel /.,pro:per mod v pro:per v +/.,ENG ENG ENG ENG ENG,0
716,y voy ...,coord v +...,ENG ENG,0
717,y estoy cansada ...,coord aux part +...,ENG ENG ENG,0
718,y no quiero ir ...,coord adv v inf +...,ENG ENG ENG ENG,0
719,y estoy de mal humor ...,coord aux prep adv n +...,ENG ENG ENG ENG ENG,0
720,and I go there cross ...,coord pro:sub v adv adj +...,ENG ENG ENG ENG ENG,0
721,you force yourself .,pro:per v pro:refl .,ENG ENG ENG,0
722,and I come back happy you know .,coord pro:sub v adv adj pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
723,so /.,co +/.,ENG,0
724,and there is a guy who teaches the dance class .,coord adv cop det:art n pro:rel v det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
725,Mario ?,n:prop ?,ENG,0
726,no David .,co n:prop .,ENG ENG,0
727,another one ?,qn pro:indef ?,ENG ENG,0
728,you see I haven't been there at all long like in a year .,pro:per v pro:sub aux cop adv prep qn adj v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
729,David .,n:prop .,ENG,0
730,Mario me parece que se fue .,n:prop pro:obj v pro:rel pro:refl v .,ENG ENG ENG ENG ENG ENG,0
731,ah sí ?,co co ?,ENG ENG,0
732,sí .,co .,ENG,0
733,y y pusieron un /.,coord coord v det:art +/.,ENG ENG ENG ENG,0
734,bueno el que estaba antes en en Lady_of_America donde yo iba antes .,co det:art pro:rel cop adv prep prep n:prop pro:rel pro:sub v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
735,no pues yo no conozco .,adv co pro:sub adv v .,ENG ENG ENG ENG ENG,0
736,uhuh .,co .,ENG,0
737,y /.,coord +/.,ENG,0
738,ay sí que era muy bueno .,co co pro:rel cop adv co .,ENG ENG ENG ENG ENG ENG,0
739,que lo cerraron .,pro:rel pro:obj v .,ENG ENG ENG,0
740,me lo habían dicho .,pro:obj pro:obj aux part .,ENG ENG ENG ENG,0
741,sí .,co .,ENG,0
742,lo cerraron ...,pro:obj v +...,ENG ENG,0
743,y /.,coord +/.,ENG,0
744,pero que el tipo era muy bueno sí me lo habían dicho uhuh .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 co .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
745,sí .,co .,ENG,0
746,y bueno ahora está aquí ...,coord co adv cop adv +...,ENG ENG ENG ENG ENG,0
747,y antes había una muchacha que enseñaba belly dancing .,L2 L2 L2 L2 L2 L2 L2 n part .,ESP ESP ESP ESP ESP ESP ESP ENG ENG,1
748,sí yo sé cuál es .,co pro:sub v pro:int cop .,ENG ENG ENG ENG ENG,0
749,una gordita ella no ?,det:art adj pro:sub adv ?,ENG ENG ENG ENG,0
750,hm sí medio chunky .,co L2 L2 adj .,ENG ESP ESP ENG,1
751,como chunky era sí .,L2 adj L2 L2 .,ESP ENG ESP ESP,1
752,sí .,co .,ENG,0
753,Kayle se llama no sé .,n:prop pro:refl v adv v .,ENG ENG ENG ENG ENG,0
754,sí .,co .,ENG,0
755,ahhah no una morenita .,co adv det:art n .,ENG ENG ENG ENG,0
756,ella había /.,pro:sub v +/.,ENG ENG,0
757,o Deborah .,coord n:prop .,ENG ENG,0
758,ay no mentira ...,co adv n +...,ENG ENG ENG,0
759,no estaba confundida con la Susana .,adv cop part prep det:art n:prop .,ENG ENG ENG ENG ENG ENG,0
760,no sé si es morenita .,adv v conj cop n .,ENG ENG ENG ENG ENG,0
761,em you know she has a weird look because she's actually panameña .,pro:obj pro:per v pro:sub v det:art adj v conj pro:sub adv L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP,1
762,pero parece una exotic /.,L2 L2 L2 adj +/.,ESP ESP ESP ENG,1
763,no será la esposa de Ted ?,adv cop det:art n prep n:prop ?,ENG ENG ENG ENG ENG ENG,0
764,no .,adv .,ENG,0
765,she's got a man .,pro:sub part det:art n .,ENG ENG ENG ENG,0
766,sí colombiana pero vive en Panamá .,co n conj v prep n:prop .,ENG ENG ENG ENG ENG ENG,0
767,no yo no sabía .,L2 L2 L2 L2 .,ESP ESP ESP ESP,0
768,no this girl no sé si panameña o de nicaragüense .,qn det:dem n co L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP,1
769,.,None,,0
770,no no go on keep talking .,co co v prep v part .,ENG ENG ENG ENG ENG ENG,0
771,we'll move .,pro:sub v .,ENG ENG,0
772,we keep moving ...,pro:sub v part +...,ENG ENG ENG,0
773,and see who's looking for you .,coord v pro:int part prep pro:per .,ENG ENG ENG ENG ENG ENG,0
774,Hi Mick .,n:prop n:prop .,ENG ENG,0
775,.,None,,0
776,Are you sure we're invited ?,n:prop pro:per adj pro:sub part ?,ENG ENG ENG ENG ENG,0
777,.,None,,0
778,because last time are you not .,conj adj n cop pro:per neg .,ENG ENG ENG ENG ENG ENG,0
779,.,None,,0
780,but you invite us not your dad .,conj pro:per v pro:obj neg det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
781,.,None,,0
782,.,None,,0
783,that's okay with me .,pro:dem adj prep pro:obj .,ENG ENG ENG ENG,0
784,estás seguro Mick ?,cop adj n:prop ?,ENG ENG ENG,0
785,.,None,,0
786,estás seguro ?,aux co ?,ENG ENG,0
787,.,None,,0
788,okay .,co .,ENG,0
789,porque la otra vez nos invitó ...,conj pro:obj pro:indef n pro:obj v +...,ENG ENG ENG ENG ENG ENG,0
790,y nadie los había invitado .,coord pro:indef pro:obj aux part .,ENG ENG ENG ENG ENG,0
791,y cuando llegamos /.,coord conj v +/.,ENG ENG ENG,0
792,no !,adv !,ENG,0
793,y cuando llegamos ...,coord conj v +...,ENG ENG ENG,0
794,okay .,co .,ENG,0
795,Mick nos invitó ...,n:prop pro:obj v +...,ENG ENG ENG,0
796,pero los padres no .,conj pro:obj n adv .,ENG ENG ENG ENG,0
797,.,None,,0
798,okay well Sean and Curtis are in the bedroom .,co n n:prop coord n:prop cop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
799,voy a decirles que //.,v aprep inf pro:rel +//.,ENG ENG ENG ENG,0
800,no that bedroom .,qn det:dem n .,ENG ENG ENG,0
801,.,None,,0
802,y entonces ?,coord adv ?,ENG ENG,0
803,no I was fine .,co pro:sub cop adv .,ENG ENG ENG ENG,0
804,la otra vez nos invitó al cumpleaños ...,det:art det:indef n pro:obj v aprep n +...,ENG ENG ENG ENG ENG ENG ENG,0
805,ajá .,co .,ENG,0
806,no me parece que de la mamá ...,adv pro:obj v pro:rel prep det:art n +...,ENG ENG ENG ENG ENG ENG ENG,0
807,ajá .,co .,ENG,0
808,.,None,,0
809,y fuimos con una botella de vino .,coord v prep det:art n prep v .,ENG ENG ENG ENG ENG ENG ENG,0
810,ay qué pena .,co pro:int n .,ENG ENG ENG,0
811,oh my god .,co det:poss n .,ENG ENG ENG,0
812,qué vergüenza .,pro:int n .,ENG ENG,0
813,Flavia you are //.,n:prop pro:per cop +//.,ENG ENG ENG,0
814,qué vergüenza .,pro:int n .,ENG ENG,0
815,you know when the people are surprised to see you because you don't belong in there .,pro:per v conj det:art n aux part inf v pro:per conj pro:per mod v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
816,I would die .,pro:sub mod v .,ENG ENG ENG,0
817,oh god .,co n .,ENG ENG,0
818,me quería morir .,pro:obj v inf .,ENG ENG ENG,0
819,oh god !,co n !,ENG ENG,0
820,you know Carmen does that a lot .,pro:per v n:prop mod adv det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
821,.,None,,0
822,the age that's the age .,det:art n pro:rel det:art n .,ENG ENG ENG ENG ENG,0
823,they want their friends so they do whatever they need to do to be with their friends .,pro:sub v det:poss n conj pro:sub v pro:int pro:sub v inf v inf cop prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
824,.,None,,0
825,tú no sabes qué vergüenza Flavia .,pro:sub adv v pro:int n n:prop .,ENG ENG ENG ENG ENG ENG,0
826,because /.,conj +/.,ENG,0
827,.,None,,0
828,guys we are recording something so please be quiet .,n pro:sub aux part pro:indef adv co cop adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
829,.,None,,0
830,con cuál tema íbamos ?,prep pro:int n v ?,ENG ENG ENG ENG,0
831,so we fuimos ahí de paracaidistas .,co pro:sub L2 L2 L2 L2 .,ENG ENG ESP ESP ESP ESP,1
832,ah ya .,co adv .,ENG ENG,0
833,qué vergüenza .,pro:int n .,ENG ENG,0
834,y te quedaste ?,coord pro:obj v ?,ENG ENG ENG,0
835,y yo le digo //.,coord pro:sub pro:ind v +//.,ENG ENG ENG ENG,0
836,"entonces claro después le digo ""/.","co co adv pro:ind v +""/.",ENG ENG ENG ENG ENG,0
837,are you sure we were /?,cop pro:per adj pro:sub cop +/?,ENG ENG ENG ENG ENG,0
838,because I don't think we were invited .,conj pro:sub mod v pro:sub aux part .,ENG ENG ENG ENG ENG ENG ENG,0
839,and they are polite .,coord pro:sub cop adj .,ENG ENG ENG ENG,0
840,"what are they gonna say ""/.","pro:int cop pro:sub part v +""/.",ENG ENG ENG ENG ENG,0
841,no please stay .,co co v .,ENG ENG ENG,0
842,yeah .,co .,ENG,0
843,uhuh yeah of course .,co co prep n .,ENG ENG ENG ENG,0
844,qué van a decir ?,pro:int v aprep inf ?,ENG ENG ENG ENG,0
845,uhuh .,co .,ENG,0
846,y pero no no nos habían invitado a nada .,coord conj adv adv pro:obj aux part aprep v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
847,I'll die .,pro:sub v .,ENG ENG,0
848,I mean I could tell that .,pro:sub v pro:sub mod v pro:dem .,ENG ENG ENG ENG ENG ENG,0
849,I'll go say hello goodbye .,pro:sub v v n co .,ENG ENG ENG ENG ENG,0
850,no sabes qué vergüenza .,adv v pro:int n .,ENG ENG ENG ENG,0
851,ay .,co .,ENG,0
852,"that's why I now I told him ""/.","pro:dem pro:int pro:sub adv pro:sub v pro:obj +""/.",ENG ENG ENG ENG ENG ENG ENG,0
853,are you sure we're invited .,cop pro:per adj pro:sub part .,ENG ENG ENG ENG ENG,0
854,because last time we were not .,conj adj n pro:sub cop neg .,ENG ENG ENG ENG ENG ENG,0
855,ay los //.,co pro:obj +//.,ENG ENG,0
856,remember Sean when we went to Fiona's birthday last time ?,v n:prop conj pro:sub v prep adj n adj n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
857,he doesn't .,pro:sub mod .,ENG ENG,0
858,no she didn't .,co pro:sub mod .,ENG ENG ENG,0
859,Mick invited us not Fiona .,n:prop v pro:obj neg n:prop .,ENG ENG ENG ENG ENG,0
860,Mick did .,n:prop v .,ENG ENG,0
861,Mick did not /.,n:prop mod neg +/.,ENG ENG ENG,0
862,well started an hour ago .,n v det:art n post .,ENG ENG ENG ENG ENG,0
863,we went from one thing to another .,pro:sub v prep det:num n prep qn .,ENG ENG ENG ENG ENG ENG ENG,0
864,no sé de qué estábamos hablando .,adv v prep pro:int aux ger .,ENG ENG ENG ENG ENG ENG,0
865,de qué estábamos hablando ?,prep pro:int aux ger ?,ENG ENG ENG ENG,0
866,de las clases del gimnasio .,prep det:art n prep n .,ENG ENG ENG ENG ENG,0
867,aw .,co .,ENG,0
868,no I saw Trishia today ...,co pro:sub v n:prop adv:tem +...,ENG ENG ENG ENG ENG,0
869,"and she said ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
870,"oh I haven't seen you "".","co pro:sub aux part pro:per +"".",ENG ENG ENG ENG ENG,0
871,"I said ""/.","pro:sub v +""/.",ENG ENG,0
872,"yeah I haven't been here in a long time "".","co pro:sub aux cop adv prep det:art adj n +"".",ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
873,because I was outside ...,conj pro:sub cop adv +...,ENG ENG ENG ENG,0
874,you know they were doing that //.,pro:per v pro:sub aux part comp +//.,ENG ENG ENG ENG ENG ENG,0
875,oh the garage yeah .,co det:art n co .,ENG ENG ENG ENG,0
876,like a flea market thing .,prep det:art n n n .,ENG ENG ENG ENG ENG,0
877,like a garage sale or something .,prep det:art n n coord pro:indef .,ENG ENG ENG ENG ENG ENG,0
878,uhuh .,co .,ENG,0
879,sí no I was //.,L2 L2 pro:sub cop +//.,ESP ESP ENG ENG,1
880,toys and stuff .,n coord n .,ENG ENG ENG,0
881,yeah exactly .,co adv .,ENG ENG,0
882,"and I said to her ""/.","coord pro:sub v prep pro:obj +""/.",ENG ENG ENG ENG ENG,0
883,you know what I really like it /.,pro:per v pro:int pro:sub adv v pro:per +/.,ENG ENG ENG ENG ENG ENG ENG,0
884,Trishia es la muchacha que vendía //.,n:prop cop det:art n pro:rel v +//.,ENG ENG ENG ENG ENG ENG,0
885,Trishia's the owner .,adj det:art adj .,ENG ENG ENG,0
886,tsk oh okay yeah .,co co co co .,ENG ENG ENG ENG,0
887,we recently met ...,pro:sub adv v +...,ENG ENG ENG,0
888,"and she said ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
889,hey I'll give you a good /.,co pro:sub v pro:per det:art adj +/.,ENG ENG ENG ENG ENG ENG,0
890,good deal .,adj n .,ENG ENG,0
891,sí .,co .,ENG,0
892,ven ...,co +...,ENG,0
893,y yo te ayudo ...,coord pro:sub pro:obj v +...,ENG ENG ENG ENG,0
894,"y te entreno por un tiempito "".","coord pro:obj v prep det:art n +"".",ENG ENG ENG ENG ENG ENG,0
895,"y yo le dije ""/.","coord pro:sub pro:ind v +""/.",ENG ENG ENG ENG,0
896,"okay ""/.","co +""/.",ENG,0
897,it's twenty five dollars a month .,pro:per det:num det:num n det:art n .,ENG ENG ENG ENG ENG ENG,0
898,well they had a better deal then that .,co pro:sub v det:art adj n adv:tem comp .,ENG ENG ENG ENG ENG ENG ENG ENG,0
899,sí ?,co ?,ENG,0
900,why ?,pro:rel ?,ENG,0
901,because when I signed up it was hundred and sixteen for the whole year .,conj conj pro:sub v adv pro:per cop det:num coord det:num prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
902,I know .,pro:sub v .,ENG ENG,0
903,no it's three hundred and something .,co pro:per det:num det:num coord pro:indef .,ENG ENG ENG ENG ENG ENG,0
904,yeah .,co .,ENG,0
905,y lo tuvieron ese por bastante tiempo ?,coord pro:obj v det:dem prep adv n ?,ENG ENG ENG ENG ENG ENG ENG,0
906,sí no I'm gonna wait then .,L2 co pro:sub part v adv:tem .,ESP ENG ENG ENG ENG ENG,1
907,that's why /.,pro:rel pro:rel +/.,ENG ENG,0
908,or I'm gonna talk to her .,coord pro:sub part v prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
909,or just tell her yeah .,coord adv v det:poss co .,ENG ENG ENG ENG ENG,0
910,"yeah I'm gonna say ""/.","co pro:sub part v +""/.",ENG ENG ENG ENG,0
911,porque oh sí hey /.,L2 co L2 co +/.,ESP ENG ESP ENG,1
912,hey give me /.,co v pro:obj +/.,ENG ENG ENG,0
913,because I was there for so long .,conj pro:sub cop adv prep adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
914,and then //.,coord adv:tem +//.,ENG ENG,0
915,yeah .,co .,ENG,0
916,and everybody else signed up for that deal .,coord pro:indef post v adv prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
917,exacto .,co .,ENG,0
918,lo único que después te cobran una cosa por aquí y otra cosa por allá .,pro:obj adj pro:rel adv pro:obj v det:art v prep adv coord det:indef v prep adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
919,como veinticinco dólares sí .,adv det:num n co .,ENG ENG ENG ENG,0
920,that I don't like because it's not //.,pro:rel pro:sub mod v conj pro:per neg +//.,ENG ENG ENG ENG ENG ENG ENG,0
921,pero cada cuánto ?,conj det:indef det:int ?,ENG ENG ENG,0
922,how often do they do that like twice a year right ?,pro:rel adv v pro:sub v det:dem co adv det:art n adj ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
923,because sometimes at home I get those bills for you know for Ted .,conj adv prep n pro:sub v det:dem n prep pro:per v prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
924,I don't know porque /.,pro:sub mod v L2 +/.,ENG ENG ENG ESP,1
925,yeah because the contract is let's say X amount of money .,co conj det:art n cop v v n:prop n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
926,uhuh .,co .,ENG,0
927,one sixty let's say //.,det:num det:num v v +//.,ENG ENG ENG ENG,0
928,sixty nine I think it was .,det:num det:num pro:sub v pro:per cop .,ENG ENG ENG ENG ENG ENG,0
929,no whatever .,co pro:int .,ENG ENG,0
930,y después te ponen processing fee esto ...,L2 L2 L2 L2 part n L2 +...,ESP ESP ESP ESP ENG ENG ESP,1
931,la letra chiquita .,det:art n n .,ENG ENG ENG,0
932,veinte dólares .,det:num n .,ENG ENG,0
933,sí hm first month whatever ...,L2 co adv n pro:int +...,ESP ENG ENG ENG ENG,1
934,treinta dólares .,det:num n .,ENG ENG,0
935,pena es /.,n cop +/.,ENG ENG,0
936,y ahí después te pongo otros cien en en small print that you que tú no lo /.,L2 L2 L2 L2 L2 L2 L2 L2 L2 adj n pro:rel pro:per L2 L2 L2 L2 +/.,ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ESP ESP ESP ESP,1
937,que tú no sabes ni qué es .,pro:rel pro:sub adv v coord pro:int cop .,ENG ENG ENG ENG ENG ENG ENG,0
938,entonces terminas pagando trescientos .,adv v ger det:num .,ENG ENG ENG ENG,0
939,so /.,co +/.,ENG,0
940,no doscientos en de vez de ciento diez como serían ciento sesenta una cosa así .,adv det:num prep imp n imp n det:num adv cop n det:num det:art v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
941,yeah .,co .,ENG,0
942,yeah but in anyway it's a good deal .,co conj prep adv pro:per det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
943,it is half of //.,pro:per cop n prep +//.,ENG ENG ENG ENG,0
944,sí .,co .,ENG,0
945,but they got all the people that were going to Lady_of_America ...,conj pro:sub v qn det:art n pro:rel aux part prep n:prop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
946,los trajeron because como cerraron ...,L2 L2 conj L2 L2 +...,ESP ESP ENG ESP ESP,1
947,I know .,pro:sub v .,ENG ENG,0
948,and now happens that there are too many people .,coord adv v comp adv cop adv qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
949,they have too many people ?,pro:sub v adv qn n ?,ENG ENG ENG ENG ENG,0
950,no dan abasto .,L2 L2 L2 .,ESP ESP ESP,0
951,so the machines are always occupied .,co det:art n aux adv part .,ENG ENG ENG ENG ENG ENG,0
952,busy .,adj .,ENG,0
953,yeah .,co .,ENG,0
954,and the classes are always full .,coord det:art n cop adv adj .,ENG ENG ENG ENG ENG ENG,0
955,really ?,adv ?,ENG,0
956,which isn't cool in some //.,pro:rel cop v prep qn +//.,ENG ENG ENG ENG ENG,0
957,.,None,,0
958,and I think the quality of the classes improve .,coord pro:sub v det:art n prep det:art n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
959,yes because before they were kinda like empty .,co conj prep pro:sub cop adv co v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
960,pero /.,conj +/.,ENG,0
961,yeah .,co .,ENG,0
962,and then they didn't have enough people teaching .,coord adv:tem pro:sub mod v adj n part .,ENG ENG ENG ENG ENG ENG ENG ENG,0
963,and the instructors improve too .,coord det:art n v adv .,ENG ENG ENG ENG ENG,0
964,really ?,adv ?,ENG,0
965,because they didn't have good people before .,conj pro:sub mod v adj n adv .,ENG ENG ENG ENG ENG ENG ENG,0
966,yeah .,co .,ENG,0
967,no ahora son buenos .,adv adv cop adj .,ENG ENG ENG ENG,0
968,sí ?,co ?,ENG,0
969,yeah today la clase que fui hoy /.,co adv:tem L2 L2 L2 L2 L2 +/.,ENG ENG ESP ESP ESP ESP ESP,1
970,a qué horas ?,aprep pro:int n ?,ENG ENG ENG,0
971,a las nueve y media .,aprep det:art det:num coord adj .,ENG ENG ENG ENG ENG,0
972,I scheduled to stay for two classes because I normally can do that ...,pro:sub v inf v prep det:num n conj pro:sub adv mod v pro:dem +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
973,y hm chica qué oh .,coord co n pro:int co .,ENG ENG ENG ENG ENG,0
974,hoy no .,adv adv .,ENG ENG,0
975,hoy saliste de /.,adv v prep +/.,ENG ENG ENG,0
