,sentence,pos,language,switch
552,yeah B_c_c .,co n:prop .,ENG ENG,0
553,like there's this department called ...,co pro:exist det:dem n v +...,ENG ENG ENG ENG ENG,0
554,the find what department ?,det:art v pro:int n ?,ENG ENG ENG ENG,0
555,there's this department called something department of visual arts and something else .,pro:exist det:dem n v pro:indef n prep adj n coord pro:indef post .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
556,and I might see if they have anything over there .,coord pro:sub mod v conj pro:sub v pro:indef prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
557,so we'll see .,adv pro:sub v .,ENG ENG ENG,0
558,I don't know .,pro:sub mod v .,ENG ENG ENG,0
559,but you know .,conj pro:per v .,ENG ENG ENG,0
560,we'll see .,pro:sub v .,ENG ENG,0
561,yeah I met get a job there or I was thinking maybe in the summer to work less or ...,co pro:sub v v det:art n adv coord pro:sub aux part adv prep det:art n prep n adj coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
562,why work less in the summer ?,pro:rel n adj prep det:art n ?,ENG ENG ENG ENG ENG ENG,0
563,because /.,conj +/.,ENG,0
564,aren't you supposed to work more in the summer ?,aux pro:per v prep n adv prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
565,no .,co .,ENG,0
566,I wanna work less because I wanna get into dance .,pro:sub v v adj conj pro:sub v v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
567,I wanna get into dance classes .,pro:sub v v prep n n .,ENG ENG ENG ENG ENG ENG,0
568,.,None,,0
569,I don't care what you think .,pro:sub mod v pro:int pro:per v .,ENG ENG ENG ENG ENG ENG,0
570,it's not up to you .,pro:per neg adv prep pro:per .,ENG ENG ENG ENG ENG,0
571,wait what type of dance classes ?,v pro:int n prep n n ?,ENG ENG ENG ENG ENG ENG,0
572,it's up to me .,pro:per adv prep pro:obj .,ENG ENG ENG ENG,0
573,like ballet dancing that you stand on your toes and then your toes start bleeding ?,co n part comp pro:per v prep det:poss n coord adv:tem det:poss n v part ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
574,no like modern .,co prep adj .,ENG ENG ENG,0
575,like modern .,prep adj .,ENG ENG,0
576,good I'm like ...,adj pro:sub prep +...,ENG ENG ENG,0
577,like hiphopish popish .,prep adj adj .,ENG ENG ENG,0
578,I don't know .,pro:sub mod v .,ENG ENG ENG,0
579,something will come up .,pro:indef mod v adv .,ENG ENG ENG ENG,0
580,but I have to see .,conj pro:sub v inf v .,ENG ENG ENG ENG ENG,0
581,the other day I saw like there's a place in Silver_lakes .,det:art qn n pro:sub v conj pro:exist det:art n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
582,but I don't know .,conj pro:sub mod v .,ENG ENG ENG ENG,0
583,it looked like for young kids .,pro:per cop co prep adj n .,ENG ENG ENG ENG ENG ENG,0
584,so I don't know .,co pro:sub mod v .,ENG ENG ENG ENG,0
585,I have to look for a place where to go .,pro:sub v inf v prep det:art n pro:int inf v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
586,but maybe we'll see .,conj adv pro:sub v .,ENG ENG ENG ENG,0
587,yeah but it wouldn't be like every single day .,co conj pro:per mod cop prep qn adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
588,it would probably be like twice a week .,pro:per mod adv cop prep adv det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
589,no it wouldn't .,co pro:per mod .,ENG ENG ENG,0
590,it would be like in the morning so .,pro:per mod cop prep prep det:art n adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
591,but then I'm gonna take two classes in the summer .,conj adv:tem pro:sub part v det:num n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
592,I'm gonna take reading and English .,pro:sub part v part coord n:prop .,ENG ENG ENG ENG ENG ENG,0
593,so ...,co +...,ENG,0
594,I wanna focus on class and dancing not so much on work .,pro:sub v v prep n coord part neg adv qn prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
595,because I'm working forty hours right now .,conj pro:sub part det:num n adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
596,I don't need to work that much .,pro:sub mod v inf v pro:dem adv .,ENG ENG ENG ENG ENG ENG ENG,0
597,I mean I don't hardly pay anything .,pro:sub v pro:sub mod adv v pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
598,so I want my summer like to relax .,co pro:sub v det:poss n co inf v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
599,and to do something knew .,coord inf v pro:indef v .,ENG ENG ENG ENG ENG,0
600,get it ?,v pro:per ?,ENG ENG,0
601,yeah sorta .,co adv .,ENG ENG,0
602,y tú no te vas a meter en nada ?,coord pro:sub adv pro:obj v aprep inf prep v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
603,no sé .,adv v .,ENG ENG,0
604,quiero hacer algún deporte .,v inf det:indef n .,ENG ENG ENG ENG,0
605,pero no sé cuál .,conj adv v pro:int .,ENG ENG ENG ENG,0
606,you wanna do deporte ?,pro:per v v L2 ?,ENG ENG ENG ESP,1
607,why don't you play baseball ?,pro:int mod pro:per n n ?,ENG ENG ENG ENG ENG,0
608,no .,co .,ENG,0
609,baseball ?,n ?,ENG,0
610,you don't like it ?,pro:per mod v pro:per ?,ENG ENG ENG ENG,0
611,first of all I don't like it .,adv prep pro:indef pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
612,second of all baseball's like one of those sports like you need to start playing when you're like five years old .,adj prep qn n prep pro:indef prep det:dem n prep pro:per v inf v part conj pro:per co det:num n adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
613,no you don't .,co pro:per mod .,ENG ENG ENG,0
614,yeah because baseball's like /.,co conj n prep +/.,ENG ENG ENG ENG,0
615,no you don't .,co pro:per mod .,ENG ENG ENG,0
616,who told you that lie ?,pro:rel v pro:per det:dem n ?,ENG ENG ENG ENG ENG,0
617,Alberto started playing when he was nine which is still kinda young .,n:prop v part conj pro:sub cop det:num pro:rel cop adv adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
618,and most people //.,coord qn n +//.,ENG ENG ENG,0
619,well baseball's like one of those sports that you need to start playing when you're like really really young .,co n prep pro:indef prep det:dem n pro:rel pro:per v inf v part conj pro:per v adv adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
620,no you don't .,co pro:per mod .,ENG ENG ENG,0
621,yeah you do .,co pro:per v .,ENG ENG ENG,0
622,no you don't .,co pro:per mod .,ENG ENG ENG,0
623,you can catch up .,pro:per mod v adv .,ENG ENG ENG ENG,0
624,no you can't !,co pro:per mod !,ENG ENG ENG,0
625,yes you can .,co pro:per mod .,ENG ENG ENG,0
626,you can play anything you want if you put your mind to it .,pro:per mod v pro:indef pro:per v comp pro:per v det:poss n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
627,yeah that's what everyone says .,co pro:dem pro:int pro:indef v .,ENG ENG ENG ENG ENG,0
628,seriously .,adv .,ENG,0
629,but let's see .,conj v v .,ENG ENG ENG,0
630,you already played soccer .,pro:per adv part n .,ENG ENG ENG ENG,0
631,apparently you sucked at it .,adv pro:per v prep pro:per .,ENG ENG ENG ENG ENG,0
632,yeah I liked it .,co pro:sub v pro:per .,ENG ENG ENG ENG,0
633,but I sucked at it .,conj pro:sub v prep pro:per .,ENG ENG ENG ENG ENG,0
634,baseball you're not even considering it .,n pro:per neg adv part pro:per .,ENG ENG ENG ENG ENG ENG,0
635,football they'd kill you in the field .,n pro:sub v pro:per prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
636,shut up .,v adv .,ENG ENG,0
637,basketball I don't know .,n pro:sub mod v .,ENG ENG ENG ENG,0
638,I don't even /.,pro:sub mod adv +/.,ENG ENG ENG,0
639,too short .,adv adj .,ENG ENG,0
640,yeah I don't even think you're the type of kid that's like for sports .,co pro:sub mod adv v pro:per det:art n prep n pro:rel co prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
641,no offense .,qn n .,ENG ENG,0
642,but yeah I think you're more artistic person .,conj co pro:sub v pro:per adv adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
643,I think you should pursue something like music ...,pro:sub v pro:per mod v pro:indef prep n +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
644,no .,co .,ENG,0
645,or art .,coord n .,ENG ENG,0
646,no .,co .,ENG,0
647,something like that .,pro:indef prep pro:dem .,ENG ENG ENG,0
648,because I don't really see you playing sports .,conj pro:sub mod adv v pro:per part n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
649,sorry .,co .,ENG,0
650,yeah .,co .,ENG,0
651,it's up to you though .,pro:per adv prep pro:per adv .,ENG ENG ENG ENG ENG,0
652,I mean you could play golf .,pro:sub v pro:per mod v n .,ENG ENG ENG ENG ENG ENG,0
653,no .,co .,ENG,0
654,but I don't think so either .,conj pro:sub mod v conj adv .,ENG ENG ENG ENG ENG ENG,0
655,what else .,pro:int post .,ENG ENG,0
656,ah ...,co +...,ENG,0
657,pingpong's a sport .,n det:art n .,ENG ENG ENG,0
658,you could play that .,pro:per mod v pro:dem .,ENG ENG ENG ENG,0
659,I meant something that like involves running or something like that .,pro:sub v pro:indef pro:rel co v part coord pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
660,well okay if you get into sport it involves you actually training and practicing .,co adj conj pro:per v prep n pro:per v pro:per adv part coord part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
661,and you're not really that type of person .,coord pro:per neg adv pro:dem v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
662,why not ?,pro:int neg ?,ENG ENG,0
663,because based on experience I've seen that you want to do something .,conj v adv n pro:sub part pro:dem pro:per v inf v pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
664,but you don't want to like practice .,conj pro:per mod v prep co n .,ENG ENG ENG ENG ENG ENG ENG,0
665,says who ?,v pro:rel ?,ENG ENG,0
666,.,None,,0
667,you don't like to /.,pro:per mod v inf +/.,ENG ENG ENG ENG,0
668,what experience ?,pro:int n ?,ENG ENG,0
669,practice and see if you're in //.,n coord v conj pro:per adv +//.,ENG ENG ENG ENG ENG ENG,0
670,you don't really try to get better .,pro:per mod adv v inf v adj .,ENG ENG ENG ENG ENG ENG ENG,0
671,like you expect /.,conj pro:per v +/.,ENG ENG ENG,0
672,like what ?,prep pro:int ?,ENG ENG,0
673,you expect to learn something .,pro:per v inf v pro:indef .,ENG ENG ENG ENG ENG,0
674,and that's that .,coord pro:dem pro:dem .,ENG ENG ENG,0
675,like piano lessons when you took that .,co n n conj pro:per v comp .,ENG ENG ENG ENG ENG ENG ENG,0
676,that was like five or ten years ago .,pro:dem cop co det:num coord det:num n post .,ENG ENG ENG ENG ENG ENG ENG ENG,0
677,yeah but I mean you could go back to it now .,co conj pro:sub v pro:per mod v adv prep pro:per adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
678,and it'd be the same for you .,coord pro:per cop det:art adj prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
679,you don't practice .,pro:per mod v .,ENG ENG ENG,0
680,you don't anything .,pro:per mod pro:indef .,ENG ENG ENG,0
681,no .,co .,ENG,0
682,and like ...,coord co +...,ENG ENG,0
683,what ?,pro:int ?,ENG,0
684,I don't know .,pro:sub mod v .,ENG ENG ENG,0
685,it's just you're not ...,pro:per adj pro:per neg +...,ENG ENG ENG ENG,0
686,but that was boring .,conj pro:dem aux part .,ENG ENG ENG ENG,0
687,I didn't really like it .,pro:sub mod adv v pro:per .,ENG ENG ENG ENG ENG,0
688,it's not boring .,pro:per neg part .,ENG ENG ENG,0
689,yeah it is .,co pro:per cop .,ENG ENG ENG,0
690,just it's not probably not your thing .,adv pro:per neg adv neg det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
691,but it's up to you .,conj pro:per adv prep pro:per .,ENG ENG ENG ENG ENG,0
692,so whatever you want .,adv pro:int pro:per v .,ENG ENG ENG ENG,0
693,.,None,,0
694,oh I thought it was time .,co pro:sub v pro:per cop n .,ENG ENG ENG ENG ENG ENG,0
695,like seven minutes .,co det:num n .,ENG ENG ENG,0
696,oh .,co .,ENG,0
697,so said en la tarde .,adv v L2 L2 L2 .,ENG ENG ESP ESP ESP,1
698,oh I don't know .,co pro:sub mod v .,ENG ENG ENG ENG,0
699,anything .,pro:indef .,ENG,0
700,playing X_Box .,part n:prop .,ENG ENG,0
701,play X_Box .,n n:prop .,ENG ENG,0
702,ay qué te iba a preguntar ?,co pro:int pro:obj v aprep inf ?,ENG ENG ENG ENG ENG ENG,0
703,bueno un amigo me invitó a su casa .,co det:art n pro:obj v aprep det:pos imp .,ENG ENG ENG ENG ENG ENG ENG ENG,0
704,pero sigo castigado .,conj v part .,ENG ENG ENG,0
705,entonces no puedo ir .,adv adv v inf .,ENG ENG ENG ENG,0
706,quién quién te invitó ?,pro:int pro:int pro:obj v ?,ENG ENG ENG ENG,0
707,em Adam .,L2 n:prop .,ESP ENG,1
708,te invitó ?,pro:obj v ?,ENG ENG,0
709,where does he live ?,pro:int v pro:sub v ?,ENG ENG ENG ENG,0
710,I don't know .,pro:sub mod v .,ENG ENG ENG,0
711,me preguntó él .,pro:obj v pro:sub .,ENG ENG ENG,0
712,dije que no que no puedo porque estaba castigado .,v pro:rel adv pro:rel adv v conj aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
713,oh so you didn't even ask him ?,co conj pro:per mod adv v pro:obj ?,ENG ENG ENG ENG ENG ENG ENG,0
714,.,None,,0
715,what if he's like your neighbor ?,pro:int conj pro:sub prep det:poss n ?,ENG ENG ENG ENG ENG ENG,0
716,nah .,co .,ENG,0
717,I know he live around like around here .,pro:sub v pro:sub v adv prep prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
718,en el bus ?,prep det:art n ?,ENG ENG ENG,0
719,no es que él y Marco están en el equipo de fútbol de Alberto .,L2 L2 L2 L2 L2 n:prop L2 L2 L2 L2 L2 L2 L2 n:prop .,ESP ESP ESP ESP ESP ENG ESP ESP ESP ESP ESP ESP ESP ENG,1
720,era que hermano ?,cop prep n ?,ENG ENG ENG,0
721,el hermano de él está en el equipo de fútbol de Alberto .,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n:prop .,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
722,oh soccer .,co n .,ENG ENG,0
723,sí .,co .,ENG,0
724,when you say football you confuse me .,conj pro:per v n pro:per v pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
725,fútbol .,n .,ENG,0
726,well it's the same thing .,co pro:per det:art adj n .,ENG ENG ENG ENG ENG,0
727,say it in Spanish or English .,v pro:per prep n:prop coord n:prop .,ENG ENG ENG ENG ENG ENG,0
728,it sounds the same .,pro:per v det:art adj .,ENG ENG ENG ENG,0
729,no .,co .,ENG,0
730,yes it does .,co pro:per mod .,ENG ENG ENG,0
731,fútbol football fútbol football .,L2 n L2 n .,ESP ENG ESP ENG,1
732,fútbol .,n .,ENG,0
733,fútbol .,n .,ENG,0
734,yeah okay whatever you say .,co co pro:int pro:per v .,ENG ENG ENG ENG ENG,0
735,y es más .,coord cop adv .,ENG ENG ENG,0
736,el otro es fútbol americano .,det:art pro:indef cop n n .,ENG ENG ENG ENG ENG,0
737,football is fútbol americano en español .,n cop L2 L2 L2 L2 .,ENG ENG ESP ESP ESP ESP,1
738,ahhah anyways .,co adv .,ENG ENG,0
739,en el equipo de de la escuela de él o de Penbrook_Pines ?,L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 n:prop ?,ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
740,no de Penbrook_Pines .,L2 L2 n:prop .,ESP ESP ENG,1
741,oh .,co .,ENG,0
742,y lo has visto en los juegos ?,coord pro:obj aux part prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG,0
743,sí a veces .,co aprep n .,ENG ENG ENG,0
744,allí ?,adv ?,ENG,0
745,during the games ?,prep det:art n ?,ENG ENG ENG,0
746,does he actually watch the games or he's like you that kind of stands around ?,v pro:sub adv v det:art n coord pro:sub prep pro:per adv adj prep n adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
747,I watch them .,pro:sub v pro:obj .,ENG ENG ENG,0
748,no whoever said I stand around .,co pro:int v pro:sub v adv .,ENG ENG ENG ENG ENG ENG,0
749,I don't stand around .,pro:sub mod v adv .,ENG ENG ENG ENG,0
750,I watch them .,pro:sub v pro:obj .,ENG ENG ENG,0
751,yeah .,co .,ENG,0
