,sentence,pos,language,switch
596,well I haven't really seen his standups .,co pro:sub aux adv part det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
597,I've seen his movies like //.,pro:sub part det:poss n prep +//.,ENG ENG ENG ENG ENG,0
598,yeah .,co .,ENG,0
599,you know Good_Luck_Chuck .,pro:per v n:prop .,ENG ENG ENG,0
600,.,None,,0
601,well that was pretty raunchy okay but //.,co pro:dem cop adv adj adj conj +//.,ENG ENG ENG ENG ENG ENG ENG,0
602,that's pretty the specially the unrated .,pro:dem adv det:art adv det:art un#part .,ENG ENG ENG ENG ENG ENG,0
603,that's what I saw .,pro:dem pro:int pro:sub v .,ENG ENG ENG ENG,0
604,.,None,,0
605,okay but .,co conj .,ENG ENG,0
606,I was like what ?,pro:sub cop prep pro:int ?,ENG ENG ENG ENG,0
607,I think that //.,pro:sub v pro:dem +//.,ENG ENG ENG,0
608,that's like a porno .,pro:dem conj det:art n .,ENG ENG ENG ENG,0
609,it is yeah it's bad .,pro:per cop co pro:per adj .,ENG ENG ENG ENG ENG,0
610,but did you see //.,conj mod pro:per v +//.,ENG ENG ENG ENG,0
611,I have it I bought it too what a damn ass .,pro:sub v pro:per pro:sub v pro:per adv pro:int det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
612,you know the part that I busted out laughing ?,pro:per v det:art adj comp pro:sub v adv part ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
613,the part when she goes like this ?,det:art n conj pro:sub v prep pro:dem ?,ENG ENG ENG ENG ENG ENG ENG,0
614,and then he's like what happened to you did you get in a fight with a stamp ?,coord adv:tem pro:sub co pro:int v prep pro:per mod pro:per v prep det:art n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
615,oh oh yeah yeah yeah .,co co co co co .,ENG ENG ENG ENG ENG,0
616,you know that part is ...,pro:per v det:dem adj cop +...,ENG ENG ENG ENG ENG,0
617,I think that part was so funny .,pro:sub v adv n cop adv adj .,ENG ENG ENG ENG ENG ENG ENG,0
618,oh yeah she was .,co co pro:sub cop .,ENG ENG ENG ENG,0
619,yeah .,co .,ENG,0
620,it was all unexpected to me and I cracked up I was /.,pro:per aux adv un#part prep pro:obj coord pro:sub v adv pro:sub cop +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
621,really ?,adv ?,ENG,0
622,I hadn't laughed like that in a while .,pro:sub aux part co pro:dem prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
623,I just saw it the other day .,pro:sub adv v pro:per det:art qn n .,ENG ENG ENG ENG ENG ENG ENG,0
624,but I like comedy like that .,conj pro:sub v n prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
625,there you go .,adv pro:per v .,ENG ENG ENG,0
626,I like the Family_Guy .,pro:sub v det:art n:prop .,ENG ENG ENG ENG,0
627,Family_Guy ?,n:prop ?,ENG,0
628,a lot .,det:art n .,ENG ENG,0
629,you know I don't //.,pro:per v pro:sub mod +//.,ENG ENG ENG ENG,0
630,a lot like a lot .,det:art n prep det:art n .,ENG ENG ENG ENG ENG,0
631,I if I watch it alone //.,pro:sub conj pro:sub v pro:per adv +//.,ENG ENG ENG ENG ENG ENG,0
632,yeah .,co .,ENG,0
633,I don't find the humor in it .,pro:sub mod v det:art n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
634,no ?,co ?,ENG,0
635,I don't .,pro:sub mod .,ENG ENG,0
636,wow .,co .,ENG,0
637,maybe it's just ...,adv pro:per adj +...,ENG ENG ENG,0
638,but if I'm with other people I see I don't know .,conj conj pro:sub prep qn n pro:sub v pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
639,the thing about it //.,det:art n prep pro:per +//.,ENG ENG ENG ENG,0
640,.,None,,0
641,it's really subtle it's well it's not even subtle I mean it's like in your face .,pro:per adv adj pro:per adv pro:per neg adv adj pro:sub v pro:per conj prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
642,right .,co .,ENG,0
643,you know what I'm saying ?,pro:per v pro:int pro:sub part ?,ENG ENG ENG ENG ENG,0
644,I guess maybe it's so in my face that //.,pro:sub v adv pro:per adv prep det:poss n pro:rel +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
645,it's yeah it's not even that ...,pro:per co pro:per neg v pro:dem +...,ENG ENG ENG ENG ENG ENG,0
646,I don't get it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
647,it's like what Peter says it's either racial .,pro:per conj pro:int n:prop v pro:per adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
648,right .,co .,ENG,0
649,against against against gender or where you're from .,adv adv prep n coord pro:rel pro:per prep .,ENG ENG ENG ENG ENG ENG ENG ENG,0
650,mhm .,co .,ENG,0
651,political I mean everything .,adj pro:sub v pro:indef .,ENG ENG ENG ENG,0
652,ignorant .,adj .,ENG,0
653,everything it's everything .,pro:indef pro:per pro:indef .,ENG ENG ENG,0
654,that's why I like it because it's like blatant .,pro:dem pro:int pro:sub v pro:per conj pro:per conj adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
655,.,None,,0
656,right .,co .,ENG,0
657,you know what I mean ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
658,mhm .,co .,ENG,0
659,they don't care you know .,pro:sub mod v pro:per v .,ENG ENG ENG ENG ENG,0
660,whatever it's stereotypes .,pro:int pro:per n .,ENG ENG ENG,0
661,like me I watch it and I don't laugh .,prep pro:obj pro:sub v pro:per coord pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
662,like maybe I'll smile whatever but I won't laugh .,prep adv pro:sub v pro:int conj pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
663,.,None,,0
664,like I have a group of friends that are addicted to Family_Guy .,conj pro:sub v det:art n prep n pro:rel aux part prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
665,yeah yeah .,co co .,ENG ENG,0
666,and then when they talk about it and they say things that they say in the show .,coord adv:tem conj pro:sub v prep pro:per coord pro:sub v n pro:rel pro:sub v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
667,yeah .,co .,ENG,0
668,I laugh .,pro:sub v .,ENG ENG,0
669,yeah .,co .,ENG,0
670,because they make it funny and because I don't see the humor .,conj pro:sub v pro:per adj coord conj pro:sub mod v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
671,I see the humor in what they are doing .,pro:sub v det:art n prep pro:int pro:sub aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
672,specially Stewie the baby .,adv n:prop det:art n .,ENG ENG ENG ENG,0
673,I love Stewie .,pro:sub v n:prop .,ENG ENG ENG,0
674,because he has like an accent because he's so smart .,conj pro:sub aux prep det:art n conj pro:sub adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
675,yeah .,co .,ENG,0
676,you know what I'm saying .,pro:per v pro:int pro:sub part .,ENG ENG ENG ENG ENG,0
677,he is always trying to kill his mother I mean .,pro:sub aux adv part inf v det:poss n pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
678,.,None,,0
679,it's ...,pro:per +...,ENG,0
680,or another thing they do .,coord qn n pro:sub v .,ENG ENG ENG ENG ENG,0
681,or this one time Peter you know the Peter right the fat guy .,coord det:dem det:num n n:prop pro:per v det:art n:prop adj det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
682,he //.,pro:sub +//.,ENG,0
683,yeah I know who they are .,co pro:sub v pro:int pro:sub cop .,ENG ENG ENG ENG ENG ENG,0
684,he tripped right ?,pro:sub part co ?,ENG ENG ENG,0
685,and he like banged his knee .,coord pro:sub co part det:poss n .,ENG ENG ENG ENG ENG ENG,0
686,mhm .,co .,ENG,0
687,and then he like sat on the floor and was holding his knee he was like .,coord adv:tem pro:sub v v prep det:art n coord aux part det:poss n pro:sub cop prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
688,.,None,,0
689,and he did that for I think a minute .,coord pro:sub v pro:dem prep pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
690,it was just that for like a minute him doing that noise .,pro:per cop adj adv prep co det:art n pro:obj part det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
691,.,None,,0
692,mhm .,co .,ENG,0
693,that's it like it's just it's //.,pro:dem pro:per conj pro:per adj pro:per +//.,ENG ENG ENG ENG ENG ENG,0
694,stupid .,adj .,ENG,0
695,right .,co .,ENG,0
696,.,None,,0
697,but it's the noise it's like all right go on you know .,conj pro:per det:art n pro:per conj adv adv v prep pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
698,okay .,co .,ENG,0
699,yeah that now but that family I think it's great .,co pro:dem adv conj det:dem n pro:sub v pro:per adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
700,.,None,,0
701,actually you know what I used to do ?,adv pro:per v pro:int pro:sub v inf v ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
702,well .,co .,ENG,0
703,mhm .,co .,ENG,0
704,I had a d_v_d player in my car like an In_Dash when I lived in Hawaii and //.,pro:sub v det:art n n prep det:poss n prep det:art n:prop conj pro:sub v prep n:prop coord +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
705,you lived in Hawaii ?,pro:per v prep n:prop ?,ENG ENG ENG ENG,0
706,yeah .,co .,ENG,0
707,wow .,co .,ENG,0
708,yeah .,co .,ENG,0
709,for how long ?,prep pro:int adv ?,ENG ENG ENG,0
710,for a year .,prep det:art n .,ENG ENG ENG,0
711,was it beautiful ?,cop pro:per adj ?,ENG ENG ENG,0
712,oh yeah .,co co .,ENG ENG,0
713,.,None,,0
714,I'll tell you about that though but ...,pro:sub v pro:per prep pro:dem adv conj +...,ENG ENG ENG ENG ENG ENG ENG,0
715,every morning when I'd go to base when I'd go to Port_Harbour I would play it like every morning .,qn n pro:int pro:sub v inf v pro:int pro:sub v prep n:prop pro:sub mod v pro:per v qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
716,is that illegal ?,cop det:dem adj ?,ENG ENG ENG,0
717,yeah you are not supposed to do that but .,co pro:per aux neg part inf v pro:dem conj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
718,.,None,,0
719,that's how much I liked it .,pro:dem pro:int adv pro:sub v pro:per .,ENG ENG ENG ENG ENG ENG,0
720,you know what I'm saying .,pro:per v pro:int pro:sub part .,ENG ENG ENG ENG ENG,0
721,and I would play it every /.,coord pro:sub mod v pro:per qn +/.,ENG ENG ENG ENG ENG ENG,0
722,that was my //.,pro:dem cop det:poss +//.,ENG ENG ENG,0
723,Family_Guy .,n:prop .,ENG,0
724,like breakfast yeah Family_Guy .,co n co n:prop .,ENG ENG ENG ENG,0
725,.,None,,0
726,you know .,pro:per v .,ENG ENG,0
727,I guess I don't watch a lot of comedy because ...,pro:sub v pro:sub mod v det:art n prep n conj +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
728,it doesn't .,pro:per mod .,ENG ENG,0
729,I don't know you can't gain knowledge from it .,pro:sub mod v pro:per mod v n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
730,I understand .,pro:sub v .,ENG ENG,0
731,and you feel like you're wasting your time .,coord pro:per v conj pro:per part det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
732,not really because I love comedy .,neg adv conj pro:sub v n .,ENG ENG ENG ENG ENG ENG,0
733,I love laughing .,pro:sub v part .,ENG ENG ENG,0
734,yeah .,co .,ENG,0
735,but .,conj .,ENG,0
736,if I'm gonna put time .,conj pro:sub part v n .,ENG ENG ENG ENG ENG,0
737,you want something informative .,pro:per v pro:indef adj .,ENG ENG ENG ENG,0
738,yeah I wanna learn something .,co pro:sub v v pro:indef .,ENG ENG ENG ENG ENG,0
739,and I //.,coord pro:sub +//.,ENG ENG,0
740,something that's gonna stimulate your brain .,pro:indef pro:rel part v det:poss n .,ENG ENG ENG ENG ENG ENG,0
741,yeah .,co .,ENG,0
742,no I know .,co pro:sub v .,ENG ENG ENG,0
743,because in comedy you really don't have to figure out anything .,conj prep n pro:per adv mod v inf v adv pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
744,you know ?,pro:per v ?,ENG ENG,0
745,yeah yeah .,co co .,ENG ENG,0
746,like in a murder .,conj prep det:art n .,ENG ENG ENG ENG,0
747,well .,co .,ENG,0
748,like .,prep .,ENG,0
749,well actually like with the Family_Guy you gotta be quick .,adv adv co prep det:art n:prop pro:per mod cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
750,because if you don't you know .,conj conj pro:per mod pro:per v .,ENG ENG ENG ENG ENG ENG,0
751,.,None,,0
752,if you are not //.,conj pro:per cop neg +//.,ENG ENG ENG ENG,0
753,I'm not quick .,pro:sub neg adv .,ENG ENG ENG,0
754,if you are not quick .,conj pro:per cop neg adv .,ENG ENG ENG ENG ENG,0
755,and you are not informed like on different cultures .,coord pro:per aux neg part co prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
756,you won't get it .,pro:per mod v pro:per .,ENG ENG ENG ENG,0
757,right .,co .,ENG,0
758,right .,co .,ENG,0
759,I think that's my problem .,pro:sub v comp det:poss n .,ENG ENG ENG ENG ENG,0
760,you you understand ?,pro:per pro:per v ?,ENG ENG ENG,0
761,you know like this one time they had a plane .,pro:per v prep det:dem det:num n pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
762,and it had a banner on it .,coord pro:per v det:art n prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
763,it said one thing .,pro:per v det:num n .,ENG ENG ENG ENG,0
764,and then the banner flew off .,coord adv:tem det:art n v adv .,ENG ENG ENG ENG ENG ENG,0
765,and it said Colombian drugs .,coord pro:per v n:prop v .,ENG ENG ENG ENG ENG,0
766,.,None,,0
767,you know what I mean ?,pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG,0
768,it's like that .,pro:per co pro:dem .,ENG ENG ENG,0
769,okay .,co .,ENG,0
770,if you don't know then you are not gonna laugh .,conj pro:per mod v adv:tem pro:per aux neg part v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
771,okay .,co .,ENG,0
772,like that you know .,prep pro:dem pro:per v .,ENG ENG ENG ENG,0
773,they make fun of everybody .,pro:sub v n prep pro:indef .,ENG ENG ENG ENG ENG,0
774,right .,co .,ENG,0
775,everything .,pro:indef .,ENG,0
776,like this one time Peter is was like I need to be rich .,prep det:dem det:num n n:prop cop aux co pro:sub v inf cop adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
777,and he started singing a song like I need a Jew .,coord pro:sub v part det:art n conj pro:sub v det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
778,what ?,pro:int ?,ENG,0
779,do you know what I mean ?,mod pro:per v pro:int pro:sub v ?,ENG ENG ENG ENG ENG ENG,0
780,because Jewish people are rich so he's like I need a Jew you know .,conj n:prop n cop adj adv pro:sub conj pro:sub v det:art n:prop pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
781,mhm .,co .,ENG,0
782,that's what I'm talking about .,pro:dem pro:int pro:sub part adv .,ENG ENG ENG ENG ENG,0
783,you see I wouldn't get it .,pro:per v pro:sub mod v pro:per .,ENG ENG ENG ENG ENG ENG,0
784,it's cultural that's what I'm saying .,pro:per adj pro:dem pro:int pro:sub part .,ENG ENG ENG ENG ENG ENG,0
785,because .,conj .,ENG,0
786,and it's like what .,coord pro:per conj pro:int .,ENG ENG ENG ENG,0
787,you know .,pro:per v .,ENG ENG,0
788,you know yeah .,pro:per v co .,ENG ENG ENG,0
789,yeah .,co .,ENG,0
790,I wouldn't catch onto it .,pro:sub mod v prep pro:per .,ENG ENG ENG ENG ENG,0
791,yeah .,co .,ENG,0
792,I guess that's why I don't find it funny .,pro:sub n pro:rel pro:rel pro:sub mod v pro:per adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
793,yeah .,co .,ENG,0
794,I have to have someone next to me explaining these things so .,pro:sub v inf v pro:indef adj prep pro:obj part det:dem n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
795,yeah no but you know it's funny .,co co conj pro:per v pro:per adj .,ENG ENG ENG ENG ENG ENG ENG,0
796,but Hawaii is beautiful .,conj n:prop cop adj .,ENG ENG ENG ENG,0
797,my uncle was there //.,det:poss n cop adv +//.,ENG ENG ENG ENG,0
798,very beautiful .,adv adj .,ENG ENG,0
799,during I think it was the second world war .,prep pro:sub v pro:per cop det:art adj n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
800,no I lied .,co pro:sub v .,ENG ENG ENG,0
801,I don't know .,pro:sub mod v .,ENG ENG ENG,0
802,I know he was in the military .,pro:sub v pro:sub cop prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
803,and he was stationed in Hawaii .,coord pro:sub aux part prep n:prop .,ENG ENG ENG ENG ENG ENG,0
804,oh okay yeah .,co co co .,ENG ENG ENG,0
805,have you been anywhere besides Miami ?,v pro:per cop adv prep n:prop ?,ENG ENG ENG ENG ENG ENG,0
806,I've only been on cruises .,pro:sub adv cop prep n .,ENG ENG ENG ENG ENG,0
807,oh okay so you've been to what the Bahamas ...,co co co pro:per cop prep pro:int det:art n:prop +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
808,I've been to Cozumel .,pro:sub cop prep n:prop .,ENG ENG ENG ENG,0
809,yeah .,co .,ENG,0
810,in Mexico .,prep n:prop .,ENG ENG,0
811,yeah mhm .,co co .,ENG ENG,0
812,I've been to Grand_Cayman_Island .,pro:sub cop prep n:prop .,ENG ENG ENG ENG,0
813,and Ocho_Ríos Jamaica .,coord n:prop n:prop .,ENG ENG ENG,0
814,how was that ?,pro:int cop pro:dem ?,ENG ENG ENG,0
815,well the city itself //.,co det:art n pro:refl +//.,ENG ENG ENG ENG,0
816,how old were you ?,pro:int adj cop pro:per ?,ENG ENG ENG ENG,0
817,fifteen .,det:num .,ENG,0
818,ah okay .,co co .,ENG ENG,0
819,the city itself is not pretty .,det:art n pro:refl cop neg adv .,ENG ENG ENG ENG ENG ENG,0
820,like it's nothing //.,conj pro:per pro:indef +//.,ENG ENG ENG,0
821,right .,co .,ENG,0
822,to look at .,inf v prep .,ENG ENG ENG,0
823,right .,co .,ENG,0
824,I guess .,pro:sub v .,ENG ENG,0
825,I mean the beaches are beautiful .,pro:sub v det:art n cop adj .,ENG ENG ENG ENG ENG ENG,0
826,mhm .,co .,ENG,0
827,but we climbed the Dunn's_River falls .,conj pro:sub v det:art n:prop v .,ENG ENG ENG ENG ENG ENG,0
828,it's like I don't know how many feet .,pro:per conj pro:sub mod v pro:int qn n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
829,it's the .,pro:per det:art .,ENG ENG,0
830,and then you climb to the first two hundred feet of the falls .,coord adv:tem pro:per v prep det:art adj det:num det:num n prep det:art v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
831,and you have they yeah they have guides //.,coord pro:per v pro:sub co pro:sub v n +//.,ENG ENG ENG ENG ENG ENG ENG ENG,0
832,right .,co .,ENG,0
833,who will guide you .,pro:int mod v pro:per .,ENG ENG ENG ENG,0
834,what the ?,pro:int det:art ?,ENG ENG,0
835,and you need you know the water socks to go up .,coord pro:per v pro:per v det:art n v inf v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
836,because the rocks are slippery you know .,conj det:art n cop adj pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
837,yeah .,co .,ENG,0
838,on the water .,prep det:art n .,ENG ENG ENG,0
839,the water's freezing .,det:art n part .,ENG ENG ENG,0
840,yeah .,co .,ENG,0
841,it's the coldest water I've ever you know .,pro:per det:art adj n pro:sub adv pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
842,in Jamaica ?,prep n:prop ?,ENG ENG,0
843,it's just the waterfalls .,pro:per adj det:art n .,ENG ENG ENG ENG,0
844,oh the waterfalls oh yeah yeah that's fresh water yeah .,co det:art n co co co pro:dem adj n co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
845,it's freezing .,pro:per part .,ENG ENG,0
846,it doesn't matter how hot it is outside the water it would always be freezing .,pro:per mod v pro:int adj pro:per cop adj det:art n pro:per mod adv aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
847,mhm .,co .,ENG,0
848,and there was this couple that they didn't go with the guides .,coord adv cop det:dem n pro:rel pro:sub mod v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
849,they decided to go up the middle .,pro:sub v inf v adv det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
850,retards !,v !,ENG,0
851,.,None,,0
852,and they fell .,coord pro:sub v .,ENG ENG ENG,0
853,they slipped .,pro:sub v .,ENG ENG,0
854,and they fell down I don't know how many feet .,coord pro:sub v adv pro:sub mod v pro:int qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
855,.,None,,0
856,and they on a rock .,coord pro:sub adv det:art n .,ENG ENG ENG ENG ENG,0
857,and they had broken ribs .,coord pro:sub aux part n .,ENG ENG ENG ENG ENG,0
858,everything they were full of blood .,pro:indef pro:sub cop adj prep n .,ENG ENG ENG ENG ENG ENG,0
859,and it was crazy .,coord pro:per cop adj .,ENG ENG ENG ENG,0
860,wow .,co .,ENG,0
861,well at least you saw something right ?,co prep n pro:per n pro:indef adj ?,ENG ENG ENG ENG ENG ENG ENG,0
862,huh ?,co ?,ENG,0
863,yeah at least .,co prep n .,ENG ENG ENG,0
864,at least you saw something .,prep n pro:per v pro:indef .,ENG ENG ENG ENG ENG,0
865,but it was pretty .,conj pro:per cop adv .,ENG ENG ENG ENG,0
866,and then that part was pretty .,coord adv:tem adv n cop adv .,ENG ENG ENG ENG ENG ENG,0
867,but the city is //.,conj det:art n cop +//.,ENG ENG ENG ENG,0
868,no .,co .,ENG,0
869,like and then guys offering you weed .,prep coord adv:tem n part pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
870,.,None,,0
871,yeah and then you see like them wrapping the weed on the plants .,co coord adv:tem pro:per v prep pro:obj part det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
872,yeah .,co .,ENG,0
873,I don't know .,pro:sub mod v .,ENG ENG ENG,0
874,you don't smoke ?,pro:per mod v ?,ENG ENG ENG,0
875,huh ?,co ?,ENG,0
876,you don't smoke ?,pro:per mod v ?,ENG ENG ENG,0
877,no .,co .,ENG,0
878,that's good .,pro:dem adj .,ENG ENG,0
879,I find it gross .,pro:sub v pro:per n .,ENG ENG ENG ENG,0
880,it's good .,pro:per adj .,ENG ENG,0
881,do you ?,mod pro:per ?,ENG ENG,0
882,you shouldn't .,pro:per mod .,ENG ENG,0
883,.,None,,0
884,no .,co .,ENG,0
885,I don't what else what else what else .,pro:sub mod pro:int post pro:int post pro:int post .,ENG ENG ENG ENG ENG ENG ENG ENG,0
886,and then in the second one we went to Saint_Thomas the Virgin_Islands .,coord adv:tem prep det:art adj det:num pro:sub v prep n:prop det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
887,we went to the Bahamas .,pro:sub v prep det:art n:prop .,ENG ENG ENG ENG ENG,0
888,to Atlantis .,prep n:prop .,ENG ENG,0
889,Atlantis ?,n:prop ?,ENG,0
890,yeah beautiful .,co adj .,ENG ENG,0
891,yeah .,co .,ENG,0
892,bonito bonito .,co:voc adj .,ENG ENG,0
893,it's beautiful .,pro:per adj .,ENG ENG,0
894,yeah ?,co ?,ENG,0
895,and where is the other one ?,coord pro:int cop det:art qn pro:indef ?,ENG ENG ENG ENG ENG ENG,0
896,and Dominican_Republic .,coord n:prop .,ENG ENG,0
897,oh okay .,co co .,ENG ENG,0
898,and then in the United_States well I've been to Orlando .,coord adv:tem prep det:art n:prop n pro:sub cop prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
899,who doesn't go to Orlando ?,pro:int mod v prep n:prop ?,ENG ENG ENG ENG ENG,0
900,Tampa have you been to Disney here ?,n:prop v pro:per cop prep n:prop adv ?,ENG ENG ENG ENG ENG ENG ENG,0
901,no I have been Universal .,co pro:sub aux aux n:prop .,ENG ENG ENG ENG ENG,0
902,yeah ?,co ?,ENG,0
903,Orlando .,n:prop .,ENG,0
904,but not to //.,conj neg prep +//.,ENG ENG ENG,0
905,I've been to universal and I've been to Busch_Gardens .,pro:sub cop prep adj coord pro:sub cop prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
906,yeah I've been to Busch_Gardens too .,co pro:sub cop prep n:prop post .,ENG ENG ENG ENG ENG ENG,0
907,Busch_Gardens and Islands well Islands is Universal too .,n:prop coord n:prop n n:prop cop n:prop post .,ENG ENG ENG ENG ENG ENG ENG ENG,0
908,yeah .,co .,ENG,0
909,I've been to Cooperstown New_York .,pro:sub cop prep n:prop n:prop .,ENG ENG ENG ENG ENG,0
910,yeah .,co .,ENG,0
911,oh yeah ?,co co ?,ENG ENG,0
912,I've been to the baseball hall of fame .,pro:sub cop prep det:art n n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
913,wow .,co .,ENG,0
914,that's where it is .,pro:dem pro:int pro:per cop .,ENG ENG ENG ENG,0
915,I've been to ...,pro:sub cop prep +...,ENG ENG ENG,0
916,we went to North_Carolina on a road trip .,pro:sub v prep n:prop prep det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
917,we stopped one night in Atlanta .,pro:sub v det:num n prep n:prop .,ENG ENG ENG ENG ENG ENG,0
918,so that doesn't really count .,adv pro:dem mod adv v .,ENG ENG ENG ENG ENG,0
919,because we we we didn't stay there .,conj pro:sub pro:sub pro:sub mod cop adv .,ENG ENG ENG ENG ENG ENG ENG,0
920,yeah .,co .,ENG,0
921,where else have I been to ?,pro:int post v pro:sub cop prep ?,ENG ENG ENG ENG ENG ENG,0
922,well spring break I'm going to Virginia_Beach .,co n n pro:sub part prep n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
923,oh yeah V_A_Beach .,co co n:prop .,ENG ENG ENG,0
924,huh ?,co ?,ENG,0
925,V_A_Beach .,n:prop .,ENG,0
926,V_A_Beach .,n:prop .,ENG,0
927,yeah .,co .,ENG,0
928,that's what we call it .,pro:dem pro:int pro:sub v pro:per .,ENG ENG ENG ENG ENG,0
929,.,None,,0
930,I'm from up North so .,pro:sub prep adv n:prop adv .,ENG ENG ENG ENG ENG,0
931,that's what they call it ?,pro:dem pro:int pro:sub v pro:per ?,ENG ENG ENG ENG ENG,0
932,it's V_A_Beach yeah .,pro:per n:prop co .,ENG ENG ENG,0
933,V_A_Beach .,n:prop .,ENG,0
934,and nobody calls it Virginia .,coord pro:indef v pro:per n:prop .,ENG ENG ENG ENG ENG,0
935,everybody says V_A_Beach .,pro:indef v n:prop .,ENG ENG ENG,0
936,okay V_A_Beach .,co n:prop .,ENG ENG,0
